12622480,321508,130084,226133,164878,639867,218186,603856,130594,179452,133529,323949,0
9859235,532682,174198,278308,356590,860176,251716,636995,263097,287821,236244,0,323949
10063688,256012,122837,200391,106216,495317,182881,493488,123067,122652,0,236244,133529
9477645,276411,146088,208433,140092,937618,196620,812882,158476,0,122652,287821,179452
12122960,330203,144207,252505,104416,736348,246225,524810,0,158476,123067,263097,130594
8860558,601118,469621,553384,513604,1014570,577288,0,524810,812882,493488,636995,603856
9944649,240012,188525,226058,174047,765992,0,577288,246225,196620,182881,251716,218186
12861810,795416,576352,600499,777409,0,765992,1014570,736348,937618,495317,860176,639867
12549985,301804,106661,214507,0,777409,174047,513604,104416,140092,106216,356590,164878
8674733,236338,154511,0,214507,600499,226058,553384,252505,208433,200391,278308,226133
9814604,243264,0,154511,106661,576352,188525,469621,144207,146088,122837,174198,130084
9654917,0,243264,236338,301804,795416,240012,601118,330203,276411,256012,532682,321508
0,9654917,9814604,8674733,12549985,12861810,9944649,8860558,12122960,9477645,10063688,9859235,12622480

