13394775,762733,177195,147936,150403,351154,335862,406485,183127,188864,0
12053609,415169,186329,155154,157888,263044,312503,348284,189566,0,188864
13189442,803578,177629,152078,154898,366651,421781,409897,0,189566,183127
11056004,567296,477247,447870,450673,448588,374192,0,409897,348284,406485
11501745,558932,290716,370129,287224,316158,0,374192,421781,312503,335862
10402575,414263,281385,305261,311741,0,316158,448588,366651,263044,351154
13929476,836916,150803,126679,0,311741,287224,450673,154898,157888,150403
13323640,795811,148403,0,126679,305261,370129,447870,152078,155154,147936
12074264,639169,0,148403,150803,281385,290716,477247,177629,186329,177195
9154729,0,639169,795811,836916,414263,558932,567296,803578,415169,762733
0,9154729,12074264,13323640,13929476,10402575,11501745,11056004,13189442,12053609,13394775

