11275695,2073652,2819996,4403753,1833771,3431647,2165458,1507686,3149150,1316365,1430773,1843266,0
12983515,2696438,2868130,7690050,7152517,2500061,2444358,1674543,1375771,1858629,2482678,0,1843266
10452208,1882809,2832602,3907853,1915419,2067337,2283478,3383238,3393354,1540787,0,2482678,1430773
9609765,1870925,7965908,2812367,2141613,1507813,1740038,3282397,1007017,0,1540787,1858629,1316365
11366474,1423018,2351906,3388912,1791157,2163889,2105657,1252340,0,1007017,3393354,1375771,3149150
12071185,1900319,2849856,3578480,2074704,1693154,1898957,0,1252340,3282397,3383238,1674543,1507686
14710184,3515253,3386786,6088133,2198342,4137941,0,1898957,2105657,1740038,2283478,2444358,2165458
11947222,3011724,3203459,5342968,2430293,0,4137941,1693154,2163889,1507813,2067337,2500061,3431647
12751970,2091857,7017935,2747701,0,2430293,2198342,2074704,1791157,2141613,1915419,7152517,1833771
27365683,6084371,4636943,0,2747701,5342968,6088133,3578480,3388912,2812367,3907853,7690050,4403753
23374208,3308564,0,4636943,7017935,3203459,3386786,2849856,2351906,7965908,2832602,2868130,2819996
14136295,0,3308564,6084371,2091857,3011724,3515253,1900319,1423018,1870925,1882809,2696438,2073652
0,14136295,23374208,27365683,12751970,11947222,14710184,12071185,11366474,9609765,10452208,12983515,11275695

