97003559,16946967,5530048,4754080,3994689,4388846,8164793,4550625,9636121,4056732,2454982,2504136,2309570,1830111,0
71309551,6751292,2301509,2714886,2044161,2183128,3048405,2757290,3550152,1776977,889073,997269,1653139,0,1830111
61509120,5732407,2374221,2519449,1768070,1819505,2679280,2109990,2661577,1135254,940681,1176556,0,1653139,2309570
45692729,5185629,2169454,2148875,1655027,1556954,2984553,1854567,2871739,1124448,989649,0,1176556,997269,2504136
45220371,4741625,1463814,1799447,2411316,1360528,2210748,1852591,2480220,1244159,0,989649,940681,889073,2454982
25428342,4497285,3125052,2942230,1880340,1686259,2830079,2841831,3271795,0,1244159,1124448,1135254,1776977,4056732
30677173,6496655,3728613,6188934,2916512,2681466,5694813,3245765,0,3271795,2480220,2871739,2661577,3550152,9636121
29817856,5353322,3016479,3072404,2008487,3064670,3305128,0,3245765,2841831,1852591,1854567,2109990,2757290,4550625
42460116,8967916,3864829,5803354,3574780,3269215,0,3305128,5694813,2830079,2210748,2984553,2679280,3048405,8164793
30120756,5500521,2296921,3253711,2790909,0,3269215,3064670,2681466,1686259,1360528,1556954,1819505,2183128,4388846
26868709,5045614,2281745,2749247,0,2790909,3574780,2008487,2916512,1880340,2411316,1655027,1768070,2044161,3994689
56249297,9485980,4593725,0,2749247,3253711,5803354,3072404,6188934,2942230,1799447,2148875,2519449,2714886,4754080
31232767,5877685,0,4593725,2281745,2296921,3864829,3016479,3728613,3125052,1463814,2169454,2374221,2301509,5530048
33176592,0,5877685,9485980,5045614,5500521,8967916,5353322,6496655,4497285,4741625,5185629,5732407,6751292,16946967
0,33176592,31232767,56249297,26868709,30120756,42460116,29817856,30677173,25428342,45220371,45692729,61509120,71309551,97003559

