284647411,30697456,19751800,16534300,20285176,20869924,6285536,17542152,14783116,0
368377871,45676044,36397876,24049020,27535728,24116912,10838032,13673084,0,14783116
209444615,24921748,14907088,17427312,24414904,21648540,22343196,0,13673084,17542152
452886859,75964096,68539768,37502808,37986640,39549988,0,22343196,10838032,6285536
159982891,25958480,14990748,23925000,31254456,0,39549988,21648540,24116912,20869924
229961027,41203960,30776080,36460252,0,31254456,37986640,24414904,27535728,20285176
183953131,41611928,32137068,0,36460252,23925000,37502808,17427312,24049020,16534300
110930790,33994596,0,32137068,30776080,14990748,68539768,14907088,36397876,19751800
119271840,0,33994596,41611928,41203960,25958480,75964096,24921748,45676044,30697456
0,119271840,110930790,183953131,229961027,159982891,452886859,209444615,368377871,284647411

