1293293,662129,1321463,667136,649485,666625,656948,660056,0
747921,658691,1323010,670716,664104,661148,655438,0,660056
819844,678286,1320113,678400,659882,663772,0,655438,656948
1699459,658121,1308503,663337,641554,0,663772,661148,666625
812920,662428,1306448,657773,0,641554,659882,664104,649485
685096,661006,1317312,0,657773,663337,678400,670716,667136
1870564,1308100,0,1317312,1306448,1308503,1320113,1323010,1321463
763773,0,1308100,661006,662428,658121,678286,658691,662129
0,763773,1870564,685096,812920,1699459,819844,747921,1293293

