7281310,2365128,5830928,2362464,2374376,2326544,2275056,2337836,2333352,2295332,2392680,2362212,0
4217191,2354308,5790264,2342124,2296248,2336256,2348716,2292576,2266240,2316228,2284068,0,2362212
10203230,2315068,5825056,2302820,2315972,2333032,2323376,2237396,2364296,2301188,0,2284068,2392680
4198758,2273920,5760484,2274948,2281600,2303880,2268404,2219244,2254756,0,2301188,2316228,2295332
4621190,2292480,5778192,2289664,2273668,2349440,2279776,2232496,0,2254756,2364296,2266240,2333352
4160734,2237480,5770932,2266372,2233992,2270740,2241900,0,2232496,2219244,2237396,2292576,2337836
4437670,2305588,5760904,2316916,2248356,2317392,0,2241900,2279776,2268404,2323376,2348716,2275056
4141462,2323512,5783864,2343220,2233432,0,2317392,2270740,2349440,2303880,2333032,2336256,2326544
4213150,2304032,5735524,2338032,0,2233432,2248356,2233992,2273668,2281600,2315972,2296248,2374376
3772926,2211000,5643520,0,2338032,2343220,2316916,2266372,2289664,2274948,2302820,2342124,2362464
12641209,5729932,0,5643520,5735524,5783864,5760904,5770932,5778192,5760484,5825056,5790264,5830928
3744838,0,5729932,2211000,2304032,2323512,2305588,2237480,2292480,2273920,2315068,2354308,2365128
0,3744838,12641209,3772926,4213150,4141462,4437670,4160734,4621190,4198758,10203230,4217191,7281310

