12,26328368,13612165,193914238,106242601
11,26089504,13518782,192208798,105514045
10,26338848,13608040,193967770,106207013
9,26065146,13506888,192033016,105420643
8,26219899,13570872,193142194,105919809
7,26208307,13566306,193059158,105884653
6,26181897,13546175,192853074,105725757
5,26146473,13541877,192617395,105694497
4,26010826,13475958,191627662,105176653
3,26034239,13497191,191820590,105345837
2,26259846,13586406,193427723,106043941
1,26304420,13596294,193732552,106118645
0,85792455,53112783,647614520,417352042
