12,23974944,6778546,128826734,58190520
13,23076555,6778266,125229679,58186804
11,19897724,6778307,112514495,58186980
9,18809326,6778481,108162900,58189140
10,18960937,6778496,108770640,58190176
8,18863378,6778529,108380455,58190404
7,18456585,8472672,114979856,72733088
6,18296043,8472494,114335627,72730936
5,18423835,8472466,114846707,72730812
4,18411031,8472450,114795415,72730724
3,20977539,8472444,125061539,72730712
2,20953984,8472462,124967331,72730784
1,19602899,8472479,119563047,72730900
0,9978903,8569644,81349466,73310059
