2864754,94601,300360,686304,702483,705286,599624,604484,0
2974367,154128,527754,621962,641389,579999,650894,0,604484
2983135,159089,502064,586521,631434,579033,0,650894,599624
2857999,93690,275677,672268,976041,0,579033,579999,705286
3006451,208517,281772,723288,0,976041,631434,641389,702483
2869479,132258,281924,0,723288,672268,586521,621962,686304
5015656,969035,0,281924,281772,275677,502064,527754,300360
18592180,0,969035,132258,208517,93690,159089,154128,94601
0,18592180,5015656,2869479,3006451,2857999,2983135,2974367,2864754

