3649267,401974,1184929,443475,1195143,1221785,0
3753699,440769,1146929,650654,1156895,0,1221785
3621701,424987,1327226,736656,0,1156895,1195143
6576607,1427904,585731,0,736656,650654,443475
6010317,462954,0,585731,1327226,1146929,1184929
18829369,0,462954,1427904,424987,440769,401974
0,18829369,6010317,6576607,3621701,3753699,3649267

