13,24171497,12518935,178070958,97711661
12,24317396,12567676,179090042,98087989
11,24066940,12467067,177301214,97303469
10,24288643,12555458,178880698,97993417
1,24239219,12536341,178537644,97847397
8,24166416,12508001,178013934,97622101
9,24095827,12476843,177504136,97378711
6,24144401,12498718,177854426,97551073
7,24067323,12470984,177313562,97335409
5,24190990,12516662,178187470,97691081
4,24022302,12448857,176982398,97161945
3,24279211,12552797,178819762,97974469
2,24215193,12533979,178378210,97828065
0,85792819,53112925,647617055,417353111
