18,68994406,36671032,307121345,156627922
20,136315693,72608740,607998610,310640222
19,1784165,641846,11999807,4548412
17,66736770,33455449,284885023,148502553
16,73634456,37587931,319433587,162897413
15,70869743,37049443,311949753,159309789
14,79999633,41009437,346036307,181593406
13,14833467,5089537,109642237,35156739
12,13010959,4479626,96137658,30947260
11,10555906,3616346,78034131,24978467
10,9927089,3402978,73382590,23505634
9,10033977,3446244,74160148,23806062
8,10107952,3470905,74708833,23977055
7,42292323,14832492,190638063,59532242
6,43658797,15320639,196813951,61513138
5,41971309,14717461,189153340,59048679
4,1709,1237,9823,7440
3,41964898,14714754,189119218,59035090
2,41971141,14718965,189178871,59070749
1,1392158,869924,23922427,11498888
0,2129155,601280,12457502,3529340
