13097,23799,92,0,1251,0,0,1438,1,86,0,0,3895,1,1168,14,73,3160,1952,1,0,274,50,2,53,0,1728,0,2,0,531,249,553,0,508,374,4054,3108,236,2443,114682,191,1545,1119,2707
13804,22160,2384,0,163,0,0,1044,1,82,0,0,1086,1,78,20,39,0,0,76,1145,7188,72,0,53,0,0,0,0,0,331,262,0,553,878,409,868,557,179,1988,44094,165,6602,877,2119
5945,9578,56,0,78,0,0,933,1,55,0,0,924,1,35,0,992,0,0,1,0,99,995,502,1943,0,0,0,485,0,1427,0,262,249,252,244,426,198,1177,281,12551,131,551,897,1082
9467,14651,132,0,113,0,0,1517,1,85,0,0,1341,1,106,0,1495,0,0,25,25,240,2898,1716,1767,0,0,0,492,0,0,1427,331,531,378,287,501,345,1056,261,22936,257,870,1703,2531
3354,34812,15,0,256,0,0,200,3,4167,0,14,2,1,252,40,0,8,20,861,34,52,6,11,14,1022,10,45,4,0,0,0,0,0,2343,287,0,0,0,0,1223,1726,0,763,0
3564,32252,1,0,532,0,13,1991,3,0,0,0,10,1,236,0,4100,13,16,32,18,75,611,1114,4192,10,11,11,0,4,492,485,0,2,1,1,0,2,856,2,3332,0,0,0,2990
3107,37970,15,0,248,0,0,200,3,3956,0,0,22,1,258,0,0,0,2,1187,10,59,14,17,29,844,12,0,11,45,0,0,0,0,8,3945,0,0,0,14,1139,6,0,885,0
5521,60890,11,13,4180,0,0,400,3,0,0,0,1587,1,4087,0,0,2571,838,47,27,51,6,4,38,2,0,12,11,10,0,0,0,1728,6,0,2344,2351,6,1540,1761,0,6,0,0
2953,30907,13,0,176,0,0,200,1,3766,0,1,0,1,314,0,8,7,19,30,23,44,4,20,16,0,2,844,10,1022,0,0,0,0,1043,1889,27,0,0,10,1021,786,0,980,0
3392,38403,29,0,447,0,0,1641,6,25,0,0,100,1,410,2,3997,114,28,45,52,78,1160,340,0,16,38,29,4192,14,1767,1943,53,53,12,20,30,52,954,24,4028,10,29,10,377
2949,34488,1,0,288,0,0,442,1,0,0,1,0,1,212,20,4530,2,8,0,6,52,692,0,340,20,4,17,1114,11,1716,502,0,2,0,0,0,2,1252,2,1065,0,0,0,890
3481,34862,1,0,430,0,0,794,1,0,0,1,23,1,234,24,3672,6,9,0,39,42,0,692,1160,4,6,14,611,6,2898,995,72,50,0,0,0,0,767,76,1388,27,0,0,590
6661,66109,9023,0,647,13,0,520,3,150,0,0,67,1,642,40,162,44,74,25,5577,0,42,52,78,44,51,59,75,52,240,99,7188,274,171,739,175,181,144,75,2649,314,1452,267,168
6825,69482,9325,0,766,0,0,520,3,4,0,0,4,1,416,40,3,14,12,12,0,5577,39,6,52,23,27,10,18,34,25,0,1145,0,288,431,1,26,0,0,2667,30,7491,146,0
2905,30401,21,0,324,0,0,160,16,3919,0,0,14,1,224,0,56,0,0,0,12,25,0,0,45,30,47,1187,32,861,25,1,76,1,198,1699,25,27,25,27,1149,1232,25,986,24
107032,56778,9,8,4247,0,0,440,25,0,0,0,2584,1,4837,0,4,1913,0,0,12,74,9,8,28,19,838,2,16,20,0,0,0,1952,0,0,1456,3006,0,2139,1740,0,0,0,0
6775,74992,1,0,5132,0,0,466,0,1,0,0,2266,1,5196,46,3,0,1913,0,14,44,6,2,114,7,2571,0,13,8,0,0,0,3160,21,38,2297,2027,21,1849,2031,0,21,0,24
6848,1048729,565,0,600,16,23,798,1,577,16,3,3,281,699,46,0,3,4,56,3,162,3672,4530,3997,8,0,0,4100,0,1495,992,39,73,73,151,60,72,820,83,549,65,69,46,1100
346,26,91,2,52,16,20,277,41,349,12,17,30,1,70,0,46,46,0,0,40,40,24,20,2,0,0,0,0,40,0,0,20,14,24,0,0,0,0,0,4,0,24,0,0
4278,1045824,780,7,940,0,0,772,0,444,132,0,5292,1,0,70,699,5196,4837,224,416,642,234,212,410,314,4087,258,236,252,106,35,78,1168,24,130,1427,1219,25,894,799,51,72,46,77
356,32,14,1,6,1,75,52,1,17,13,1,1,0,1,1,281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1
6342,75898,1,16,4546,4,14,440,0,0,0,0,0,1,5292,30,3,2266,2584,14,4,67,23,0,100,0,1587,22,10,2,1341,924,1086,3895,1020,2220,4575,1654,693,3530,1902,1295,1011,1242,993
386,28,1,12,0,4,4,4,68,13,0,0,0,1,0,17,3,0,0,0,0,0,1,1,0,1,0,0,0,14,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0
346,23,5,41,26,0,0,4,0,0,0,0,0,13,132,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
6553,1045694,635,0,575,0,0,762,1,0,0,13,0,17,444,349,577,1,0,3919,4,150,0,0,25,3766,0,3956,0,4167,85,55,82,86,943,1683,64,68,53,45,526,847,66,857,58
373,9,1,4,0,0,4,4,0,1,0,68,0,1,0,41,1,0,25,16,3,3,1,1,6,1,3,3,3,3,1,1,1,1,1,1,1,9,1,1,5,1,1,1,1
953,38183,1038,0,1003,0,7,0,4,762,4,4,440,52,772,277,798,466,440,160,520,520,794,442,1641,200,400,200,1991,200,1517,933,1044,1438,1208,1799,1489,996,813,1358,2352,827,1349,896,1063
361,33,1,4,0,0,0,7,4,0,0,4,14,75,0,20,23,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0
360,64,62,4,0,0,0,0,0,0,0,4,4,1,0,16,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0
6698,1046119,687,13,0,0,0,1003,0,575,26,0,4546,6,940,52,600,5132,4247,324,766,647,430,288,447,176,4180,248,532,256,113,78,163,1251,114,241,1110,875,114,1235,538,42,128,88,95
355,21,1,0,13,4,4,0,4,0,41,12,16,1,7,2,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
7610,1053600,0,1,687,62,1,1038,1,635,5,1,1,14,780,91,565,1,9,21,9325,9023,1,1,29,13,11,15,1,15,132,56,2384,92,101,101,76,107,75,86,612,90,2479,52,100
6895,0,1053600,21,1046119,64,33,38183,9,1045694,23,28,75898,32,1045824,26,1048729,74992,56778,30401,69482,66109,34862,34488,38403,30907,60890,37970,32252,34812,14651,9578,22160,23799,8000,17350,25618,19287,9500,19936,21107,8880,22369,8828,11493
0,6895,7610,355,6698,360,361,953,373,6553,346,386,6342,356,4278,346,6848,6775,107032,2905,6825,6661,3481,2949,3392,2953,5521,3107,3564,3354,9467,5945,13804,13097,5266,9478,14010,11705,4935,11310,205086,4918,14079,4910,6332

