14,6660003,405272,27610355,1883440
13,4904863,395188,20577027,1819812
12,4624519,391069,19470655,1798848
4,3285536,385233,14224656,1774332
6,3568985,370933,15284767,1713020
11,3418157,381745,14809779,1752004
2,6689719,429084,27931395,1949304
5,3312013,371444,14298611,1713064
10,3507178,409489,15133335,1870868
8,3288446,379383,14331207,1739956
7,2998036,373414,13105736,1718432
9,3282834,355274,14116347,1649432
3,6436285,445383,26799084,2024872
1,6458082,411917,27045120,1878316
0,1573042,454881,7576612,1972261
