16845147,1430620,630076,850152,764492,503300,758680,923724,0
13013791,1385960,1426008,1736064,1204032,1952084,1863340,0,923724
16508143,1320064,1529868,2094740,2992948,1775388,0,1863340,758680
22016323,1447780,1000948,2218740,1794768,0,1775388,1952084,503300
14627459,1613008,1298436,1845352,0,1794768,2992948,1204032,764492
15967315,1402832,1302264,0,1845352,2218740,2094740,1736064,850152
15660567,1230896,0,1302264,1298436,1000948,1529868,1426008,630076
13615396,0,1230896,1402832,1613008,1447780,1320064,1385960,1430620
0,13615396,15660567,15967315,14627459,22016323,16508143,13013791,16845147

