34205418,5308941,3270361,4517084,2772147,3907390,2795523,3877673,7873224,2523927,0
18154840,2730272,2377602,3080672,6355567,2310229,2071173,2328477,7278552,0,2523927
23496505,4072258,2586860,3561886,1939389,2907808,2443487,2985324,0,7278552,7873224
11550438,2822146,2219912,3763514,2263840,4524900,2034134,0,2985324,2328477,3877673
12778194,2639142,2198774,2442548,5109223,4424795,0,2034134,2443487,2071173,2795523
13525325,2789987,2118273,2914784,2831222,0,4424795,4524900,2907808,2310229,3907390
15751911,3810290,2433841,2759760,0,2831222,5109223,2263840,1939389,6355567,2772147
12690486,2431191,3274409,0,2759760,2914784,2442548,3763514,3561886,3080672,4517084
11483181,2981624,0,3274409,2433841,2118273,2198774,2219912,2586860,2377602,3270361
14044671,0,2981624,2431191,3810290,2789987,2639142,2822146,4072258,2730272,5308941
0,14044671,11483181,12690486,15751911,13525325,12778194,11550438,23496505,18154840,34205418

