55313004,4280672,1938312,1617692,1639812,2633844,2769460,2855736,1964632,2035412,0
49986225,2927976,2013804,1677228,1699972,2318924,2713316,2659964,2025196,0,2035412
54492579,4444712,1940264,1634512,1657552,2696412,3114548,2869960,0,2025196,1964632
45959299,3499400,3138924,2817484,2840820,3025312,2925340,0,2869960,2659964,2855736
48134933,3662128,2588700,2670024,2350416,2690544,0,2925340,3114548,2713316,2769460
43344543,2889032,2354916,2246708,2284532,0,2690544,3025312,2696412,2318924,2633844
57179264,4385624,1640936,1379076,0,2284532,2350416,2840820,1657552,1699972,1639812
54741555,4209444,1620364,0,1379076,2246708,2670024,2817484,1634512,1677228,1617692
50031239,3786336,0,1620364,1640936,2354916,2588700,3138924,1940264,2013804,1938312
38356397,0,3786336,4209444,4385624,2889032,3662128,3499400,4444712,2927976,4280672
0,38356397,50031239,54741555,57179264,43344543,48134933,45959299,54492579,49986225,55313004

