17653446,1811884,1921224,1863788,1745772,1741408,1762276,1762416,2993876,1877388,1741060,1773352,0
28058195,1722384,1759308,1767304,1787516,1781528,1782164,1784736,2075696,1791016,1771060,0,1773352
36775443,1664180,1696780,1722644,1759988,1810748,1761224,1790904,1989880,1751816,0,1771060,1741060
19048311,1816408,1858492,1855900,1769040,1756344,1759340,1772080,1999604,0,1751816,1791016,1877388
29942015,2205904,2294824,2325876,1978676,1993164,1973684,2199992,0,1999604,1989880,2075696,2993876
31055863,1702940,1749740,1754824,1748384,1773732,1742236,0,2199992,1772080,1790904,1784736,1762416
33706627,1746160,1676392,1730984,1763360,1738572,0,1742236,1973684,1759340,1761224,1782164,1762276
36653767,1669744,1705284,1706392,1757428,0,1738572,1773732,1993164,1756344,1810748,1781528,1741408
33373679,1692912,1708936,1712080,0,1757428,1763360,1748384,1978676,1769040,1759988,1787516,1745772
16373787,1881716,1885696,0,1712080,1706392,1730984,1754824,2325876,1855900,1722644,1767304,1863788
15689343,1854876,0,1885696,1708936,1705284,1676392,1749740,2294824,1858492,1696780,1759308,1921224
15773340,0,1854876,1881716,1692912,1669744,1746160,1702940,2205904,1816408,1664180,1722384,1811884
0,15773340,15689343,16373787,33373679,36653767,33706627,31055863,29942015,19048311,36775443,28058195,17653446

