105232422,28470575,9258685,18050476,8931355,10372268,0
76934909,13898446,9638175,12238426,8778495,0,10372268
85045645,15568388,9306402,10651486,0,8778495,8931355
50610652,15745575,15907961,0,10651486,12238426,18050476
95016613,22891141,0,15907961,9306402,9638175,9258685
38246566,0,22891141,15745575,15568388,13898446,28470575
0,38246566,95016613,50610652,85045645,76934909,105232422

