40,25954965,13679785,115473542,58058736
34,20175536,10702979,90266274,44905471
42,50859388,27196019,226685764,117168334
32,21135175,11146964,94168920,46335913
35,1843445,654039,12376165,4626704
41,42193198,22084721,185514973,96102678
43,23274906,12177864,103469993,50154444
36,41297833,20796223,175747085,94051574
30,56592589,27370031,235436641,124625603
44,39983677,21133534,178143948,89089823
39,18425122,9826350,81879651,42294014
33,51429621,26028551,221119490,114765012
38,50444185,26914474,224648084,115582052
37,21896683,11677815,97966643,49886778
31,32888370,17644821,146848886,76519749
26,3515962,1206941,25986117,8336323
21,3274659,1130324,24188884,7808753
22,3826540,1310087,28288607,9048001
24,6143189,2107750,45407144,14558710
29,3118781,1070123,23051373,7391065
19,3882763,1336222,28689561,9230985
28,3475872,1190557,25694520,8222123
27,3518703,1209142,26004040,8351519
23,6677222,2295065,49346166,15853563
25,7022297,2412913,51898342,16668112
20,3068349,1053127,22678099,7273968
18,5736646,1973525,42392131,13633148
17,7568020,2596683,55938801,17936203
13,42088128,14758718,189684436,59216965
5,1700,1228,9751,7368
10,41970542,14718743,189173228,59067453
7,2385,1494,15914,10956
8,7653496,2622677,56576364,18114920
14,1798,1295,10429,7870
4,1701,1228,9759,7368
6,41964936,14714783,189119482,59035286
16,1797,1294,10421,7862
9,1572397,563145,7139269,2303448
12,1829,1314,10625,7986
11,1797,1294,10421,7862
2,41971655,14717575,189156361,59050355
15,1798,1295,10429,7870
3,42292695,14832633,190641276,59534098
1,1392271,869979,23923123,11499220
0,2204686,624643,12875994,3646096
