                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21670170 |    3846919 |    3919764 |    4142788 |    3800783 |    3868074 |    3300580 |    3434669
  Cycles                             |   61071600 |   61071600 |   61071600 |   61071600 |   15267900 |   15267900 |   15267900 |   15267900
  IPC                                |       0.35 |       0.06 |       0.06 |       0.07 |       0.25 |       0.25 |       0.22 |       0.22
  Time (ns)                          |   15267900 |   15267900 |   15267900 |   15267900 |   15267900 |   15267900 |   15267900 |   15267900
  Idle time (ns)                     |       1628 |   12622089 |   12622836 |   12623055 |   12592659 |   12592965 |   12594004 |   12593119
  Idle time (%)                      |       0.0% |      82.7% |      82.7% |      82.7% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2469423 |    1131632 |    1164964 |    1257688 |    1123283 |    1153356 |     914706 |     970579
  num incorrect                      |     162301 |      15101 |      14035 |      10936 |      14153 |      13273 |      21623 |      19605
  misprediction rate                 |      6.17% |      1.32% |      1.19% |      0.86% |      1.24% |      1.14% |      2.31% |      1.98%
  mpki                               |       7.49 |       3.93 |       3.58 |       2.64 |       3.72 |       3.43 |       6.55 |       5.71
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2549407 |     132093 |     123212 |     103334 |     126491 |     116348 |     166137 |     159671
    num misses                       |        175 |         27 |         27 |         27 |         27 |         27 |         27 |         28
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5092069 |     847807 |     855351 |     877802 |     836979 |     840988 |     786034 |     800689
    num misses                       |       2190 |        927 |        966 |        921 |       1008 |        970 |        943 |        945
    miss rate                        |      0.04% |      0.11% |      0.11% |      0.10% |      0.12% |      0.12% |      0.12% |      0.12%
    mpki                             |       0.10 |       0.24 |       0.25 |       0.22 |       0.27 |       0.25 |       0.29 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2365 |        954 |        993 |        948 |       1035 |        997 |        970 |        973
    num misses                       |        671 |        189 |        195 |        197 |        190 |        176 |        179 |        179
    miss rate                        |     28.37% |     19.81% |     19.64% |     20.78% |     18.36% |     17.65% |     18.45% |     18.40%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2549407 |     132093 |     123212 |     103334 |     126491 |     116348 |     166137 |     159671
    num cache misses                 |       2793 |        172 |        171 |        173 |        173 |        171 |        172 |        180
    miss rate                        |      0.11% |      0.13% |      0.14% |      0.17% |      0.14% |      0.15% |      0.10% |      0.11%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5092069 |     847807 |     855351 |     877802 |     836979 |     840988 |     786034 |     800689
    num cache misses                 |      53040 |      26162 |      26086 |      25976 |      26088 |      25974 |      26211 |      26331
    miss rate                        |      1.04% |      3.09% |      3.05% |      2.96% |      3.12% |      3.09% |      3.33% |      3.29%
    mpki                             |       2.45 |       6.80 |       6.65 |       6.27 |       6.86 |       6.71 |       7.94 |       7.67
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      57991 |      26340 |      26261 |      26150 |      26262 |      26146 |      26384 |      26513
    num cache misses                 |      42823 |      23860 |      23804 |      23767 |      23849 |      23767 |      23933 |      23996
    miss rate                        |     73.84% |     90.58% |     90.64% |     90.89% |     90.81% |     90.90% |     90.71% |     90.51%
    mpki                             |       1.98 |       6.20 |       6.07 |       5.74 |       6.27 |       6.14 |       7.25 |       6.99
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45393 |      23882 |      23825 |      23785 |      23862 |      23771 |      23935 |      24000
    num cache misses                 |      19940 |       1120 |       1057 |       1052 |       1054 |       1095 |       1082 |       1100
    miss rate                        |     43.93% |      4.69% |      4.44% |      4.42% |      4.42% |      4.61% |      4.52% |      4.58%
    mpki                             |       0.92 |       0.29 |       0.27 |       0.25 |       0.28 |       0.28 |       0.33 |       0.32
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      27405 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10823 |        568 |        521 |        550 |        524 |        563 |        538 |        519
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
