                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20933475 |    3628620 |    3247912 |    3549861 |    3412701 |    3287609 |    3411085 |    3504881 |    3556949 |    3269434 |    3564676 |    3360477 |    3281369 |    2912943 |    2942135 |    3396608
  Cycles                             |   20300000 |   20300000 |   20300000 |   20300000 |   15225000 |   15225000 |   15225000 |   15225000 |   20300000 |   20300000 |   20300000 |   20300000 |   15225000 |   15225000 |   15225000 |   15225000
  IPC                                |       1.03 |       0.18 |       0.16 |       0.17 |       0.22 |       0.22 |       0.22 |       0.23 |       0.18 |       0.16 |       0.18 |       0.17 |       0.22 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000 |    5075000
  Idle time (ns)                     |       1556 |    4444176 |    4444564 |    4444684 |    4434874 |    4434865 |    4434916 |    4435132 |    4445284 |    4445401 |    4445455 |    4445324 |    4435686 |    4435763 |    4435353 |    4435955
  Idle time (%)                      |       0.0% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4% |      87.6% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2272387 |    1152227 |     992854 |    1118626 |    1071075 |    1017132 |    1068908 |    1109939 |    1123961 |    1005322 |    1126605 |    1042420 |    1016714 |     857640 |     873138 |    1063432
  num incorrect                      |     156254 |       4476 |       9537 |       5503 |       6128 |       7893 |       6326 |       4921 |       5343 |       9410 |       5174 |       8075 |       8254 |      13576 |      13222 |       6659
  misprediction rate                 |      6.43% |      0.39% |      0.95% |      0.49% |      0.57% |      0.77% |      0.59% |      0.44% |      0.47% |      0.93% |      0.46% |      0.77% |      0.81% |      1.56% |      1.49% |      0.62%
  mpki                               |       7.46 |       1.23 |       2.94 |       1.55 |       1.80 |       2.40 |       1.85 |       1.40 |       1.50 |       2.88 |       1.45 |       2.40 |       2.52 |       4.66 |       4.49 |       1.96
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3261472 |      26559 |      32458 |      28444 |      27955 |      30621 |      28623 |      25839 |      27398 |      31779 |      26719 |      30027 |      30140 |      35775 |      36977 |      28375
    num misses                       |        175 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26
    miss rate                        |      0.01% |      0.10% |      0.08% |      0.09% |      0.09% |      0.08% |      0.09% |      0.10% |      0.09% |      0.08% |      0.10% |      0.09% |      0.09% |      0.07% |      0.08% |      0.09%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4894918 |     694012 |     655403 |     686584 |     666221 |     654900 |     667165 |     674104 |     686396 |     656454 |     686509 |     666478 |     652909 |     617129 |     621460 |     665128
    num misses                       |       2087 |        618 |        574 |        626 |        617 |        627 |        611 |        627 |        638 |        609 |        593 |        606 |        609 |        666 |        585 |        573
    miss rate                        |      0.04% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.11% |      0.09% |      0.09%
