                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20888875 |    3655396 |    3282604 |    3555452 |    3597790 |    3447264 |    3585265 |    3695922 |    3590533 |    3303183 |    3585876 |    3394057 |    3448676 |    3039130 |    3086458 |    3573001
  Cycles                             |   14950800 |   14950800 |   14950800 |   14950800 |   19934400 |   19934400 |   19934400 |   19934400 |   14950800 |   14950800 |   14950800 |   14950800 |   19934400 |   19934400 |   19934400 |   19934400
  IPC                                |       1.40 |       0.24 |       0.22 |       0.24 |       0.18 |       0.17 |       0.18 |       0.19 |       0.24 |       0.22 |       0.24 |       0.23 |       0.17 |       0.15 |       0.15 |       0.18
  Time (ns)                          |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600 |    4983600
  Idle time (ns)                     |       1635 |    4331606 |    4332008 |    4332166 |    4342442 |    4342388 |    4342274 |    4342568 |    4332401 |    4332529 |    4332900 |    4332951 |    4343142 |    4343038 |    4343532 |    4343499
  Idle time (%)                      |       0.0% |      86.9% |      86.9% |      86.9% |      87.1% |      87.1% |      87.1% |      87.1% |      86.9% |      86.9% |      86.9% |      86.9% |      87.1% |      87.1% |      87.2% |      87.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2256694 |    1161185 |    1004342 |    1121243 |    1132193 |    1071663 |    1126880 |    1173266 |    1135307 |    1017189 |    1133920 |    1053754 |    1072190 |     901210 |     921689 |    1122147
  num incorrect                      |     157802 |       4460 |       9824 |       5508 |       6156 |       8254 |       6214 |       4909 |       5290 |       9201 |       5301 |       7916 |       8250 |      13866 |      13258 |       6576
  misprediction rate                 |      6.54% |      0.38% |      0.97% |      0.49% |      0.54% |      0.76% |      0.55% |      0.42% |      0.46% |      0.90% |      0.47% |      0.75% |      0.76% |      1.52% |      1.42% |      0.58%
  mpki                               |       7.55 |       1.22 |       2.99 |       1.55 |       1.71 |       2.39 |       1.73 |       1.33 |       1.47 |       2.79 |       1.48 |       2.33 |       2.39 |       4.56 |       4.30 |       1.84
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2510620 |      46296 |      80589 |      54002 |      56362 |      66575 |      58845 |      47356 |      51410 |      75030 |      49885 |      68726 |      68462 |     102042 |      98423 |      59103
    num misses                       |        174 |         26 |         26 |         26 |         27 |         26 |         26 |         26 |         27 |         26 |         26 |         26 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.04% |      0.05% |      0.05% |      0.03% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4883452 |     698319 |     661377 |     687451 |     697441 |     681879 |     696017 |     705935 |     692005 |     662269 |     689760 |     671935 |     680281 |     638532 |     645905 |     694157
    num misses                       |       2007 |        485 |        510 |        471 |        474 |        466 |        472 |        497 |        504 |        515 |        515 |        511 |        471 |        492 |        481 |        454
    miss rate                        |      0.04% |      0.07% |      0.08% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.08% |      0.07% |      0.08% |      0.07% |      0.08% |      0.07% |      0.07%
    mpki                             |       0.10 |       0.13 |       0.16 |       0.13 |       0.13 |       0.14 |       0.13 |       0.13 |       0.14 |       0.16 |       0.14 |       0.15 |       0.14 |       0.16 |       0.16 |       0.13
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2181 |        511 |        536 |        497 |        501 |        492 |        498 |        523 |        531 |        541 |        541 |        537 |        498 |        519 |        508 |        481
    num misses                       |        698 |        176 |        176 |        173 |        177 |        175 |        166 |        164 |        169 |        171 |        165 |        169 |        165 |        169 |        170 |        164
    miss rate                        |     32.00% |     34.44% |     32.84% |     34.81% |     35.33% |     35.57% |     33.33% |     31.36% |     31.83% |     31.61% |     30.50% |     31.47% |     33.13% |     32.56% |     33.46% |     34.10%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2510620 |      46296 |      80589 |      54002 |      56362 |      66575 |      58845 |      47356 |      51410 |      75030 |      49885 |      68726 |      68462 |     102042 |      98423 |      59103
    num cache misses                 |       3144 |        169 |        170 |        170 |        171 |        169 |        169 |        168 |        170 |        170 |        169 |        168 |        170 |        173 |        171 |        171
    miss rate                        |      0.13% |      0.37% |      0.21% |      0.31% |      0.30% |      0.25% |      0.29% |      0.35% |      0.33% |      0.23% |      0.34% |      0.24% |      0.25% |      0.17% |      0.17% |      0.29%
    mpki                             |       0.15 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4883452 |     698319 |     661377 |     687451 |     697441 |     681879 |     696017 |     705935 |     692005 |     662269 |     689760 |     671935 |     680281 |     638532 |     645905 |     694157
    num cache misses                 |      42344 |      13899 |      14254 |      13934 |      14109 |      14224 |      14041 |      13769 |      14023 |      14178 |      13973 |      14119 |      14022 |      14313 |      14371 |      13846
    miss rate                        |      0.87% |      1.99% |      2.16% |      2.03% |      2.02% |      2.09% |      2.02% |      1.95% |      2.03% |      2.14% |      2.03% |      2.10% |      2.06% |      2.24% |      2.22% |      1.99%
    mpki                             |       2.03 |       3.80 |       4.34 |       3.92 |       3.92 |       4.13 |       3.92 |       3.73 |       3.91 |       4.29 |       3.90 |       4.16 |       4.07 |       4.71 |       4.66 |       3.88
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47732 |      14154 |      14570 |      14204 |      14392 |      14532 |      14328 |      14021 |      14565 |      14780 |      14517 |      14682 |      14592 |      14977 |      15026 |      14399
    num cache misses                 |      34936 |      12926 |      13143 |      12992 |      13063 |      13122 |      13010 |      12903 |      13029 |      13120 |      12995 |      13073 |      13053 |      13260 |      13242 |      12928
    miss rate                        |     73.19% |     91.32% |     90.21% |     91.47% |     90.77% |     90.30% |     90.80% |     92.03% |     89.45% |     88.77% |     89.52% |     89.04% |     89.45% |     88.54% |     88.13% |     89.78%
