                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4355660 |    4180082 |    4153460 |    4127943 |    4012298 |    3988378 |    3992326 |    3990887 |    3983657 |    3957907 |    3841178 |    3800228
  Cycles                             |    6436400 |    6436400 |    6436400 |    6436400 |    4827300 |    4827300 |    6436400 |    6436400 |    6436400 |    6436400 |    4827300 |    4827300
  IPC                                |       0.68 |       0.65 |       0.65 |       0.64 |       0.83 |       0.83 |       0.62 |       0.62 |       0.62 |       0.61 |       0.80 |       0.79
  Time (ns)                          |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100 |    1609100
  Idle time (ns)                     |        291 |     207161 |     207656 |     207925 |     208146 |     208393 |     208641 |     208861 |     209081 |     209302 |     209522 |     209742
  Idle time (%)                      |       0.0% |      12.9% |      12.9% |      12.9% |      12.9% |      13.0% |      13.0% |      13.0% |      13.0% |      13.0% |      13.0% |      13.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     459533 |     481697 |     477944 |     474078 |     447225 |     443368 |     443960 |     444418 |     445149 |     441952 |     416185 |     406670
  num incorrect                      |       4338 |        435 |        444 |        428 |        433 |        372 |        494 |        851 |        976 |       1077 |       1033 |       1221
  misprediction rate                 |      0.94% |      0.09% |      0.09% |      0.09% |      0.10% |      0.08% |      0.11% |      0.19% |      0.22% |      0.24% |      0.25% |      0.30%
  mpki                               |       1.00 |       0.10 |       0.11 |       0.10 |       0.11 |       0.09 |       0.12 |       0.21 |       0.25 |       0.27 |       0.27 |       0.32
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     393264 |     328989 |     317608 |     306700 |     294726 |     284076 |     273484 |     263258 |     252546 |     241915 |     231085 |     211435
    num misses                       |        117 |         22 |         22 |         22 |         24 |         24 |         24 |         22 |         24 |         24 |         24 |         24
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1698389 |    1545697 |    1532186 |    1519841 |    1472901 |    1461836 |    1465071 |    1461016 |    1455115 |    1433671 |    1387149 |    1381482
    num misses                       |       6418 |       4724 |       4613 |       4758 |       4473 |       4650 |       4177 |       4684 |       4619 |       4553 |       4660 |       4361
    miss rate                        |      0.38% |      0.31% |      0.30% |      0.31% |      0.30% |      0.32% |      0.29% |      0.32% |      0.32% |      0.32% |      0.34% |      0.32%
    mpki                             |       1.47 |       1.13 |       1.11 |       1.15 |       1.11 |       1.17 |       1.05 |       1.17 |       1.16 |       1.15 |       1.21 |       1.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6535 |       4746 |       4635 |       4780 |       4497 |       4674 |       4201 |       4706 |       4643 |       4577 |       4684 |       4385
    num misses                       |        567 |        195 |        258 |        214 |        236 |        245 |        206 |        188 |        258 |        217 |        214 |        253
    miss rate                        |      8.68% |      4.11% |      5.57% |      4.48% |      5.25% |      5.24% |      4.90% |      3.99% |      5.56% |      4.74% |      4.57% |      5.77%
    mpki                             |       0.13 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.07
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     393264 |     328989 |     317608 |     306700 |     294726 |     284076 |     273484 |     263258 |     252546 |     241915 |     231085 |     211435
    num cache misses                 |       1895 |        138 |        138 |        136 |        140 |        150 |        142 |        137 |        140 |        140 |        143 |        149
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.07%
    mpki                             |       0.44 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1698389 |    1545697 |    1532186 |    1519841 |    1472901 |    1461836 |    1465071 |    1461016 |    1455115 |    1433671 |    1387149 |    1381482
    num cache misses                 |      74039 |      62188 |      61931 |      61462 |      59887 |      60034 |      59918 |      59431 |      59785 |      59716 |      58041 |      57995
    miss rate                        |      4.36% |      4.02% |      4.04% |      4.04% |      4.07% |      4.11% |      4.09% |      4.07% |      4.11% |      4.17% |      4.18% |      4.20%
    mpki                             |      17.00 |      14.88 |      14.91 |      14.89 |      14.93 |      15.05 |      15.01 |      14.89 |      15.01 |      15.09 |      15.11 |      15.26
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      90190 |      75015 |      75001 |      74280 |      72114 |      72517 |      72433 |      72848 |      73055 |      72790 |      70845 |      70570
    num cache misses                 |      44072 |      34780 |      35238 |      34945 |      34598 |      35173 |      35126 |      35948 |      35724 |      35851 |      34626 |      34913
    miss rate                        |     48.87% |     46.36% |     46.98% |     47.04% |     47.98% |     48.50% |     48.49% |     49.35% |     48.90% |     49.25% |     48.88% |     49.47%
    mpki                             |      10.12 |       8.32 |       8.48 |       8.47 |       8.62 |       8.82 |       8.80 |       9.01 |       8.97 |       9.06 |       9.01 |       9.19
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      60398 |      48430 |      49114 |      48560 |      47518 |      48204 |      48949 |      50280 |      49758 |      49691 |      48025 |      48127
    num cache misses                 |      25185 |      13510 |      12824 |      12741 |      12379 |      17281 |      15981 |      13665 |      12993 |      13446 |      12805 |      17824
    miss rate                        |     41.70% |     27.90% |     26.11% |     26.24% |     26.05% |     35.85% |     32.65% |     27.18% |     26.11% |     27.06% |     26.66% |     37.04%
    mpki                             |       5.78 |       3.23 |       3.09 |       3.09 |       3.09 |       4.33 |       4.00 |       3.42 |       3.26 |       3.40 |       3.33 |       4.69
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9484 |          0 |          0 |          0 |          0 |          0 |       9414 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     270.35 |        inf |        inf |        inf |        inf |        inf |     273.01 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     209.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     211.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6126 |         15 |         15 |          7 |          6 |         10 |         10 |         12 |         11 |         19 |         13 |         11
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       9376 |       9900 |       9666 |       9600 |       8790 |       9176 |       9737 |      10146 |       9799 |      10196 |       9341 |       9471
