                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |      0.01% |     30.45% |     30.45% |     30.45% |     30.45% |     30.45% |     30.45% |     29.97% |     30.45% |     30.45% |     30.45% |     30.25%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23588744 |    4804727 |    4802958 |    4804024 |    4803766 |    4802307 |    4802106 |    4801823 |    4801690 |    4801490 |    4802194 |    4501178
    num cache misses                 |   18514063 |    1374464 |    1389141 |    1387258 |    1393730 |    1394421 |    1393102 |    1396072 |    1396766 |    1396122 |    1395538 |    1392672
    miss rate                        |     78.49% |     28.61% |     28.92% |     28.88% |     29.01% |     29.04% |     29.01% |     29.07% |     29.09% |     29.08% |     29.06% |     30.94%
    mpki                             |      78.19 |      49.03 |      36.74 |      29.14 |      24.29 |      20.76 |      18.10 |      16.10 |      14.47 |      13.13 |      12.02 |      11.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19267924 |    2198508 |    2239369 |    2232515 |    2260442 |    2260726 |    2255754 |    2297013 |    2361884 |    2277915 |    2270640 |    2247051
    num cache misses                 |   17617903 |    1297544 |    1360645 |    1319259 |    1336575 |    1369954 |    1366345 |    1373213 |    1376049 |    1375520 |    1341383 |    1365417
    miss rate                        |     91.44% |     59.02% |     60.76% |     59.09% |     59.13% |     60.60% |     60.57% |     59.78% |     58.26% |     60.39% |     59.08% |     60.76%
    mpki                             |      74.40 |      46.29 |      35.99 |      27.71 |      23.29 |      20.40 |      17.76 |      15.83 |      14.26 |      12.94 |      11.55 |      11.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18368234 |    2121492 |    2210777 |    2164420 |    2203191 |    2236162 |    2228900 |    2274058 |    2341072 |    2257217 |    2216390 |    2219700
    num cache misses                 |   11464328 |     821508 |     849444 |     842382 |     864322 |     865743 |     862212 |     900609 |     964891 |     881400 |     873224 |     854116
    miss rate                        |     62.41% |     38.72% |     38.42% |     38.92% |     39.23% |     38.72% |     38.68% |     39.60% |     41.22% |     39.05% |     39.40% |     38.48%
    mpki                             |      48.42 |      29.30 |      22.47 |      17.70 |      15.06 |      12.89 |      11.21 |      10.38 |      10.00 |       8.29 |       7.52 |       6.90
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   14569835 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   14479489 |          0 |          0 |          0
  average dram access latency (ns)   |      62.32 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.41 |        inf |        inf |        inf
  average dram queueing delay        |       1.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.16 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     18.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     18.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   10740101 |     821456 |     849415 |     842361 |     864291 |     822859 |     708337 |     610182 |     583121 |     644617 |     759078 |     846138
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196586 |          3 |          3 |          2 |          5 |      42856 |     153846 |     290394 |     381694 |     236743 |     114081 |       7921
