                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112258326 |  113351610 |  113112864 |  131862517 |  130927064 |  111954288 |  131565872 |  131951541
  Cycles                             |   46325840 |   46325840 |   46325840 |   61065880 |   61065880 |   46325840 |   61065880 |   61065880
  IPC                                |       2.42 |       2.45 |       2.44 |       2.16 |       2.14 |       2.42 |       2.15 |       2.16
  Time (ns)                          |   21057200 |   21057200 |   21057200 |   21057200 |   21057200 |   21057200 |   21057200 |   21057200
  Idle time (ns)                     |        351 |     322619 |     323927 |     325010 |     326049 |     327066 |     328084 |     329133
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     724703 |    1354797 |   19143441 |   25393543 |   25294724 |   18970499 |   25744421 |   25873102
  num incorrect                      |      12689 |       5335 |       3883 |       3817 |       3762 |       3700 |       3198 |       3072
  misprediction rate                 |      1.72% |      0.39% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
  mpki                               |       0.11 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655534 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210776 |    5210777
    num misses                       |        233 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51716300 |   51458265 |   35471126 |   38595862 |   38231288 |   35069145 |   38110767 |   38175043
    num misses                       |       7655 |       6005 |       6862 |       7865 |       1623 |       2896 |       2959 |       3175
    miss rate                        |      0.01% |      0.01% |      0.02% |      0.02% |      0.00% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.07 |       0.05 |       0.06 |       0.06 |       0.01 |       0.03 |       0.02 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       7888 |       6043 |       6900 |       7903 |       1661 |       2934 |       2997 |       3213
    num misses                       |        543 |        212 |        192 |        191 |        130 |        131 |        130 |        127
    miss rate                        |      6.88% |      3.51% |      2.78% |      2.42% |      7.83% |      4.46% |      4.34% |      3.95%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655534 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210776 |    5210777
    num cache misses                 |      81985 |      58114 |      57629 |      57509 |      57446 |      57446 |      55249 |      55249
    miss rate                        |      0.77% |      0.55% |      1.08% |      1.08% |      1.09% |      1.09% |      1.06% |      1.06%
    mpki                             |       0.73 |       0.51 |       0.51 |       0.44 |       0.44 |       0.51 |       0.42 |       0.42
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51716300 |   51458265 |   35471126 |   38595862 |   38231288 |   35069145 |   38110767 |   38175043
    num cache misses                 |     334418 |     294290 |     165001 |     114158 |     101804 |     146735 |      88713 |      90511
    miss rate                        |      0.65% |      0.57% |      0.47% |      0.30% |      0.27% |      0.42% |      0.23% |      0.24%
    mpki                             |       2.98 |       2.60 |       1.46 |       0.87 |       0.78 |       1.31 |       0.67 |       0.69
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     432369 |     367520 |     228126 |     183303 |     164683 |     209558 |     154065 |     153926
    num cache misses                 |      73374 |      59193 |      40540 |      40409 |      53787 |      57214 |      49261 |      42741
    miss rate                        |     16.97% |     16.11% |     17.77% |     22.04% |     32.66% |     27.30% |     31.97% |     27.77%
    mpki                             |       0.65 |       0.52 |       0.36 |       0.31 |       0.41 |       0.51 |       0.37 |       0.32
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     105555 |      94326 |      68805 |      68399 |      71752 |      72194 |      67845 |      56494
    num cache misses                 |      13398 |       1042 |       1020 |       1161 |        684 |        549 |        678 |        713
    miss rate                        |     12.69% |      1.10% |      1.48% |      1.70% |      0.95% |      0.76% |      1.00% |      1.26%
    mpki                             |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18921 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.49 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      58.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6706 |         54 |         46 |         52 |         59 |         56 |         58 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
