                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  189752638 |  191033998 |  190530263 |  191306769 |  175633929 |  175842073 |  176536955 |  177107425 |  194423568 |  193944927 |  195328574 |  193032927
  Cycles                             |  113084920 |  113084920 |  113084920 |  113084920 |   85788560 |   85788560 |   85788560 |   85788560 |  113084920 |  113084920 |  113084920 |  113084920
  IPC                                |       1.68 |       1.69 |       1.68 |       1.69 |       2.05 |       2.05 |       2.06 |       2.06 |       1.72 |       1.72 |       1.73 |       1.71
  Time (ns)                          |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800 |   38994800
  Idle time (ns)                     |    2951670 |    2510826 |    2498626 |    2001088 |    1310804 |    1131012 |     949829 |     768587 |     912479 |     987118 |     703057 |    1158184
  Idle time (%)                      |       7.6% |       6.4% |       6.4% |       5.1% |       3.4% |       2.9% |       2.4% |       2.0% |       2.3% |       2.5% |       1.8% |       3.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   34565650 |   34316502 |   34987576 |   35348243 |   29918292 |   30397159 |   30015326 |   30390606 |   35376571 |   35740441 |   35609997 |   35511214
  num incorrect                      |     119891 |     123805 |     129104 |     134270 |     138533 |     138377 |     140071 |     139553 |     140316 |     135843 |     133967 |     124124
  misprediction rate                 |      0.35% |      0.36% |      0.37% |      0.38% |      0.46% |      0.45% |      0.46% |      0.46% |      0.40% |      0.38% |      0.37% |      0.35%
  mpki                               |       0.63 |       0.65 |       0.68 |       0.70 |       0.79 |       0.79 |       0.79 |       0.79 |       0.72 |       0.70 |       0.69 |       0.64
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907269 |    7137918 |    6831486 |    6860043 |    6990957 |    6863862 |    7153815 |    7097034 |    7453738 |    7207000 |    7580325 |    7282951
    num misses                       |        244 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   68178910 |   69179369 |   67983782 |   67954479 |   65573657 |   65073526 |   65949416 |   65790969 |   69669528 |   68922041 |   69879531 |   68642028
    num misses                       |      65228 |      66869 |      66348 |      64595 |      65593 |      64434 |      64439 |      64871 |      66887 |      65635 |      66220 |      63696
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.09%
    mpki                             |       0.34 |       0.35 |       0.35 |       0.34 |       0.37 |       0.37 |       0.37 |       0.37 |       0.34 |       0.34 |       0.34 |       0.33
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65472 |      66896 |      66375 |      64622 |      65620 |      64461 |      64466 |      64898 |      66914 |      65662 |      66247 |      63723
    num misses                       |       1788 |       1476 |       1402 |       1137 |       1031 |       1884 |       1146 |       1047 |       1490 |       2775 |       1488 |       1444
    miss rate                        |      2.73% |      2.21% |      2.11% |      1.76% |      1.57% |      2.92% |      1.78% |      1.61% |      2.23% |      4.23% |      2.25% |      2.27%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907269 |    7137918 |    6831486 |    6860043 |    6990957 |    6863862 |    7153815 |    7097034 |    7453738 |    7207000 |    7580325 |    7282951
    num cache misses                 |      13182 |        404 |        383 |        378 |      10750 |      10499 |      10860 |      10873 |        406 |        387 |        391 |        404
    miss rate                        |      0.19% |      0.01% |      0.01% |      0.01% |      0.15% |      0.15% |      0.15% |      0.15% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.07 |       0.00 |       0.00 |       0.00 |       0.06 |       0.06 |       0.06 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   68178910 |   69179369 |   67983782 |   67954479 |   65573657 |   65073526 |   65949416 |   65790969 |   69669528 |   68922041 |   69879531 |   68642028
    num cache misses                 |    9555511 |    9905588 |    9520257 |    9489635 |   13029930 |   12746703 |   12972179 |   12923871 |    9720370 |    9512799 |    9718807 |    9475619
    miss rate                        |     14.02% |     14.32% |     14.00% |     13.96% |     19.87% |     19.59% |     19.67% |     19.64% |     13.95% |     13.80% |     13.91% |     13.80%
