                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21405874 |    3780763 |    4047570 |    4020523 |    3826754 |    4163424 |    4132901 |    3908012 |    4051236 |    3964099 |    3469443 |    4079879
  Cycles                             |   15279300 |   15279300 |   15279300 |   15279300 |   20372400 |   20372400 |   20372400 |   20372400 |   15279300 |   15279300 |   15279300 |   15279300
  IPC                                |       1.40 |       0.25 |       0.26 |       0.26 |       0.19 |       0.20 |       0.20 |       0.19 |       0.27 |       0.26 |       0.23 |       0.27
  Time (ns)                          |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100 |    5093100
  Idle time (ns)                     |       1409 |    4304655 |    4305172 |    4305276 |    4315467 |    4315552 |    4315424 |    4315586 |    4305711 |    4305943 |    4306052 |    4306146
  Idle time (%)                      |       0.0% |      84.5% |      84.5% |      84.5% |      84.7% |      84.7% |      84.7% |      84.7% |      84.5% |      84.5% |      84.5% |      84.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2411706 |    1155282 |    1268261 |    1257844 |    1169075 |    1307476 |    1296948 |    1204190 |    1247340 |    1211731 |    1004057 |    1259100
  num incorrect                      |     157688 |      10935 |       6846 |       7210 |      11115 |       6811 |       6838 |      10174 |      10569 |      11839 |      18979 |      10214
  misprediction rate                 |      6.14% |      0.94% |      0.54% |      0.57% |      0.94% |      0.52% |      0.52% |      0.84% |      0.84% |      0.97% |      1.86% |      0.80%
  mpki                               |       7.37 |       2.89 |       1.69 |       1.79 |       2.90 |       1.64 |       1.65 |       2.60 |       2.61 |       2.99 |       5.47 |       2.50
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3268781 |      40162 |      35428 |      35606 |      41085 |      34768 |      35246 |      38693 |      40351 |      41476 |      48403 |      38774
    num misses                       |        175 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.07% |      0.06% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5000130 |     771196 |     798486 |     794654 |     782710 |     815859 |     812299 |     788896 |     816059 |     806881 |     757865 |     819243
    num misses                       |       1874 |        635 |        611 |        655 |        626 |        608 |        638 |        656 |        650 |        575 |        587 |        582
    miss rate                        |      0.04% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07% |      0.08% |      0.08% |      0.08% |      0.07% |      0.08% |      0.07%
    mpki                             |       0.09 |       0.17 |       0.15 |       0.16 |       0.16 |       0.15 |       0.15 |       0.17 |       0.16 |       0.15 |       0.17 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2049 |        663 |        637 |        681 |        652 |        634 |        664 |        682 |        676 |        601 |        613 |        608
    num misses                       |        668 |        174 |        173 |        186 |        185 |        180 |        185 |        179 |        173 |        178 |        178 |        178
    miss rate                        |     32.60% |     26.24% |     27.16% |     27.31% |     28.37% |     28.39% |     27.86% |     26.25% |     25.59% |     29.62% |     29.04% |     29.28%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3268781 |      40162 |      35428 |      35606 |      41085 |      34768 |      35246 |      38693 |      40351 |      41476 |      48403 |      38774
    num cache misses                 |       3352 |        183 |        175 |        175 |        174 |        174 |        176 |        173 |        173 |        173 |        174 |        174
    miss rate                        |      0.10% |      0.46% |      0.49% |      0.49% |      0.42% |      0.50% |      0.50% |      0.45% |      0.43% |      0.42% |      0.36% |      0.45%
    mpki                             |       0.16 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5000130 |     771196 |     798486 |     794654 |     782710 |     815859 |     812299 |     788896 |     816059 |     806881 |     757865 |     819243
    num cache misses                 |      45862 |      18352 |      18097 |      18143 |      18486 |      18015 |      18292 |      18232 |      18184 |      18187 |      18439 |      18053
    miss rate                        |      0.92% |      2.38% |      2.27% |      2.28% |      2.36% |      2.21% |      2.25% |      2.31% |      2.23% |      2.25% |      2.43% |      2.20%
    mpki                             |       2.14 |       4.85 |       4.47 |       4.51 |       4.83 |       4.33 |       4.43 |       4.67 |       4.49 |       4.59 |       5.31 |       4.42
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51507 |      18628 |      18337 |      18390 |      18746 |      18249 |      18532 |      18499 |      18977 |      19013 |      19409 |      18847
    num cache misses                 |      38417 |      16881 |      16669 |      16720 |      16963 |      16670 |      16867 |      16804 |      16731 |      16746 |      17027 |      16621
    miss rate                        |     74.59% |     90.62% |     90.90% |     90.92% |     90.49% |     91.35% |     91.02% |     90.84% |     88.16% |     88.08% |     87.73% |     88.19%
    mpki                             |       1.79 |       4.46 |       4.12 |       4.16 |       4.43 |       4.00 |       4.08 |       4.30 |       4.13 |       4.22 |       4.91 |       4.07
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      41295 |      16986 |      16745 |      16802 |      17060 |      16742 |      16940 |      16899 |      17351 |      17399 |      17823 |      17242
    num cache misses                 |      24022 |       6266 |       6147 |       6158 |       6292 |       6010 |       6097 |       6299 |      12143 |      11940 |      12148 |      11826
    miss rate                        |     58.17% |     36.89% |     36.71% |     36.65% |     36.88% |     35.90% |     35.99% |     37.27% |     69.98% |     68.62% |     68.16% |     68.59%
    mpki                             |       1.12 |       1.66 |       1.52 |       1.53 |       1.64 |       1.44 |       1.48 |       1.61 |       3.00 |       3.01 |       3.50 |       2.90
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13326 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13237 |          0 |          0 |          0
  average dram access latency (ns)   |      61.51 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.45 |        inf |        inf |        inf
  average dram queueing delay        |       0.26 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.19 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10529 |        271 |        236 |        243 |        240 |        241 |        257 |        250 |         89 |        115 |        102 |        100
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2477 |       2341 |       2340 |       2361 |       2383 |       2328 |       2317 |       2388 |       3067 |       2965 |       3107 |       2957
