                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   46929855 |   49103028 |   57251943 |   56536336 |   55329418 |   55496576 |   56657516 |   56651340
  Cycles                             |   25095600 |   25095600 |   25095600 |   25095600 |   25095600 |   25095600 |   25095600 |   25095600
  IPC                                |       1.87 |       1.96 |       2.28 |       2.25 |       2.20 |       2.21 |       2.26 |       2.26
  Time (ns)                          |    6273900 |    6273900 |    6273900 |    6273900 |    6273900 |    6273900 |    6273900 |    6273900
  Idle time (ns)                     |        379 |     251037 |     252116 |     252936 |     253720 |     254561 |     255381 |     256137
  Idle time (%)                      |       0.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.1% |       4.1% |       4.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1438538 |    2625653 |   11664750 |   11426194 |   11344793 |   11400500 |   12177498 |   12175137
  num incorrect                      |      21546 |      12450 |       8920 |       9134 |       9017 |       9217 |       7887 |       7996
  misprediction rate                 |      1.48% |      0.47% |      0.08% |      0.08% |      0.08% |      0.08% |      0.06% |      0.07%
  mpki                               |       0.46 |       0.25 |       0.16 |       0.16 |       0.16 |       0.17 |       0.14 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    4373033 |    4079845 |    2224005 |    2224005 |    2108421 |    2108274 |    2001684 |    2001832
    num misses                       |        246 |         33 |         33 |         33 |         33 |         33 |         33 |         33
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   20433032 |   19981850 |   15946098 |   15826491 |   15336732 |   15364289 |   15184391 |   15183673
    num misses                       |       9310 |       3357 |       2419 |       2086 |       2628 |       3838 |       1825 |       1668
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.20 |       0.07 |       0.04 |       0.04 |       0.05 |       0.07 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       9556 |       3390 |       2452 |       2119 |       2661 |       3871 |       1858 |       1701
    num misses                       |        592 |        155 |        133 |        133 |        135 |        132 |        131 |        129
    miss rate                        |      6.20% |      4.57% |      5.42% |      6.28% |      5.07% |      3.41% |      7.05% |      7.58%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    4373033 |    4079845 |    2224005 |    2224005 |    2108421 |    2108274 |    2001684 |    2001832
    num cache misses                 |      70105 |      48937 |      48669 |      48199 |      48190 |      48190 |      40122 |      40124
    miss rate                        |      1.60% |      1.20% |      2.19% |      2.17% |      2.29% |      2.29% |      2.00% |      2.00%
    mpki                             |       1.49 |       1.00 |       0.85 |       0.85 |       0.87 |       0.87 |       0.71 |       0.71
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   20433032 |   19981850 |   15946098 |   15826491 |   15336732 |   15364289 |   15184391 |   15183673
    num cache misses                 |    1064097 |     961413 |     521678 |     511710 |     474540 |     481368 |     429449 |     431924
    miss rate                        |      5.21% |      4.81% |      3.27% |      3.23% |      3.09% |      3.13% |      2.83% |      2.84%
    mpki                             |      22.67 |      19.58 |       9.11 |       9.05 |       8.58 |       8.67 |       7.58 |       7.62
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1181493 |    1056480 |     589750 |     581848 |     554220 |     551233 |     497307 |     498312
    num cache misses                 |     134177 |     109386 |      77692 |      83851 |     104497 |     103556 |      94333 |      87496
    miss rate                        |     11.36% |     10.35% |     13.17% |     14.41% |     18.85% |     18.79% |     18.97% |     17.56%
    mpki                             |       2.86 |       2.23 |       1.36 |       1.48 |       1.89 |       1.87 |       1.66 |       1.54
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     206639 |     186492 |     127535 |     128443 |     154099 |     143238 |     140180 |     120591
    num cache misses                 |      50315 |      25369 |      13370 |      38091 |      73470 |      23772 |      28495 |      33788
    miss rate                        |     24.35% |     13.60% |     10.48% |     29.66% |     47.68% |     16.60% |     20.33% |     28.02%
    mpki                             |       1.07 |       0.52 |       0.23 |       0.67 |       1.33 |       0.43 |       0.50 |       0.60
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9913 |          0 |          0 |          0 |       9883 |          0 |          0 |          0
  average dram access latency (ns)   |      76.07 |        inf |        inf |        inf |      75.87 |        inf |        inf |        inf
  average dram queueing delay        |      14.82 |       0.00 |       0.00 |       0.00 |      14.61 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6821 |         49 |         52 |         17 |         54 |         49 |         48 |         17
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29098 |      23914 |      11999 |      27000 |      71400 |      22019 |      26660 |      27853
