                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   12672452 |    4596890 |    4593152 |    4692024 |    4406155 |    4924447 |    4860177 |    4722303 |    3972515 |    4611622 |    4680066 |    4641133 |    4551745 |    4827046 |    4886334 |    4855180
  Cycles                             |    7907800 |    7907800 |    7907800 |    7907800 |   31631200 |   31631200 |   31631200 |   31631200 |    7907800 |    7907800 |    7907800 |    7907800 |   31631200 |   31631200 |   31631200 |   31631200
  IPC                                |       1.60 |       0.58 |       0.58 |       0.59 |       0.14 |       0.16 |       0.15 |       0.15 |       0.50 |       0.58 |       0.59 |       0.59 |       0.14 |       0.15 |       0.15 |       0.15
  Time (ns)                          |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800 |    7907800
  Idle time (ns)                     |       1418 |    6009234 |    6010067 |    6010604 |    6040838 |    6041342 |    6041640 |    6041902 |    6011549 |    6012025 |    6012295 |    6012621 |    6043019 |    6043395 |    6043729 |    6044121
  Idle time (%)                      |       0.0% |      76.0% |      76.0% |      76.0% |      76.4% |      76.4% |      76.4% |      76.4% |      76.0% |      76.0% |      76.0% |      76.0% |      76.4% |      76.4% |      76.4% |      76.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1541817 |    1489488 |    1486198 |    1525705 |    1400032 |    1610502 |    1583903 |    1528913 |    1234048 |    1491399 |    1517297 |    1505013 |    1457884 |    1568910 |    1593025 |    1580488
  num incorrect                      |      81587 |       4656 |       4920 |       3436 |       9701 |       2083 |       3083 |       5162 |      15097 |       5255 |       4232 |       4753 |       8020 |       3952 |       3144 |       3519
  misprediction rate                 |      5.03% |      0.31% |      0.33% |      0.22% |      0.69% |      0.13% |      0.19% |      0.34% |      1.21% |      0.35% |      0.28% |      0.31% |      0.55% |      0.25% |      0.20% |      0.22%
  mpki                               |       6.44 |       1.01 |       1.07 |       0.73 |       2.20 |       0.42 |       0.63 |       1.09 |       3.80 |       1.14 |       0.90 |       1.02 |       1.76 |       0.82 |       0.64 |       0.72
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1375415 |      17559 |      19002 |      17161 |      26170 |      15273 |      17059 |      19523 |      35025 |      19271 |      18470 |      17720 |      23603 |      18138 |      15929 |      17270
    num misses                       |        168 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         27
    miss rate                        |      0.01% |      0.14% |      0.13% |      0.15% |      0.10% |      0.16% |      0.15% |      0.13% |      0.07% |      0.13% |      0.14% |      0.14% |      0.11% |      0.14% |      0.16% |      0.16%
