                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236784731 |   28032717 |   37816833 |   47601447 |   57377961 |   67162589 |   76947608 |   86732867 |   96517376 |  106309512 |  115838612 |  123779559
  Cycles                             |  283688730 |  283688730 |  283688730 |  283688730 |  215212140 |  215212140 |  215212140 |  215212140 |  215212140 |  283688730 |  215212140 |  283688730
  IPC                                |       0.83 |       0.10 |       0.13 |       0.17 |       0.27 |       0.31 |       0.36 |       0.40 |       0.45 |       0.37 |       0.54 |       0.44
  Time (ns)                          |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700 |   97823700
  Idle time (ns)                     |   20939867 |   89987082 |   87993128 |   86123432 |   82340811 |   80531377 |   78937258 |   77260323 |   75388858 |   75181794 |   71133909 |   71178247
  Idle time (%)                      |      21.4% |      92.0% |      90.0% |      88.0% |      84.2% |      82.3% |      80.7% |      79.0% |      77.1% |      76.9% |      72.7% |      72.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948403 |    4014356 |    5411717 |    6809220 |    8204381 |    9601888 |   10999507 |   12397194 |   13794667 |   15194336 |   16518820 |   17389578
  num incorrect                      |       8775 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         88 |         86
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800107 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        316 |        312 |        315
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.06% |      5.13% |      5.08%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23588709 |    4804617 |    4804247 |    4803948 |    4802478 |    4802181 |    4801940 |    4801733 |    4801419 |    4802219 |    4765394 |    4501749
    num misses                       |   17862174 |    1366964 |    1379536 |    1375649 |    1384371 |    1383672 |    1377819 |    1383954 |    1386623 |    1386874 |    1387715 |    1380937
    miss rate                        |     75.72% |     28.45% |     28.71% |     28.64% |     28.83% |     28.81% |     28.69% |     28.82% |     28.88% |     28.88% |     29.12% |     30.68%
    mpki                             |      75.44 |      48.76 |      36.48 |      28.90 |      24.13 |      20.60 |      17.91 |      15.96 |      14.37 |      13.05 |      11.98 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17862289 |    1366980 |    1379552 |    1375665 |    1384387 |    1383688 |    1377835 |    1383970 |    1386639 |    1386890 |    1387731 |    1380953
    num misses                       |   16632596 |    1264295 |    1285776 |    1283057 |    1296763 |    1295584 |    1285861 |    1300103 |    1303498 |    1300525 |    1304454 |    1293712
    miss rate                        |     93.12% |     92.49% |     93.20% |     93.27% |     93.67% |     93.63% |     93.32% |     93.94% |     94.00% |     93.77% |     94.00% |     93.68%
    mpki                             |      70.24 |      45.10 |      34.00 |      26.95 |      22.60 |      19.29 |      16.71 |      14.99 |      13.51 |      12.23 |      11.26 |      10.45
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
