                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   34351219 |    3057194 |  253480938 |   49455853 |  122836471 |  270473937 |  329570771 |  263975834 |  291949848 |  302571351 |  247175834 |  163078621
  Cycles                             |  309681900 |  309681900 |  408217050 |  309681900 |  408217050 |  408217050 |  408217050 |  309681900 |  408217050 |  408217050 |  309681900 |  408217050
  IPC                                |       0.11 |       0.01 |       0.62 |       0.16 |       0.30 |       0.66 |       0.81 |       0.85 |       0.72 |       0.74 |       0.80 |       0.40
  Time (ns)                          |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500 |  140764500
  Idle time (ns)                     |  132510181 |  129869171 |   42906508 |  132118905 |   84987830 |   45423697 |   17011524 |   49077774 |   29262056 |   48313803 |   40153452 |   99124320
  Idle time (%)                      |      94.1% |      92.3% |      30.5% |      93.9% |      60.4% |      32.3% |      12.1% |      34.9% |      20.8% |      34.3% |      28.5% |      70.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1361846 |     153339 |   20099081 |      73763 |    4313180 |   26458100 |   27052899 |   25386414 |   22387519 |   30969808 |   19962104 |   10675700
  num incorrect                      |      18585 |       1801 |    1197973 |       1983 |       4635 |    3378365 |    2037092 |    2857434 |    1683125 |    2343569 |    1169035 |     777684
  misprediction rate                 |      1.35% |      1.16% |      5.63% |      2.62% |      0.11% |     11.32% |      7.00% |     10.12% |      6.99% |      7.03% |      5.53% |      6.79%
  mpki                               |       0.54 |       0.59 |       4.73 |       0.04 |       0.04 |      12.49 |       6.18 |      10.82 |       5.77 |       7.75 |       4.73 |       4.77
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3125428 |     373995 |   26725542 |    2830020 |   10675938 |   30439212 |   35017924 |   29511587 |   30390769 |   34109639 |   26425625 |   15210527
    num misses                       |        135 |         42 |         54 |         41 |         43 |         53 |         52 |         52 |         52 |         54 |         54 |         45
    miss rate                        |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
