                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  154873023 |  155836593 |  155008935 |  155669304 |  155690602 |  155657470 |  155528782 |  155805556 |  124906697 |  124945963 |  124859762 |  124685097
  Cycles                             |   64148290 |   64148290 |   64148290 |   64148290 |   64148290 |   64148290 |   64148290 |   64148290 |   48664220 |   48664220 |   48664220 |   48664220
  IPC                                |       2.41 |       2.43 |       2.42 |       2.43 |       2.43 |       2.43 |       2.42 |       2.43 |       2.57 |       2.57 |       2.57 |       2.56
  Time (ns)                          |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100 |   22120100
  Idle time (ns)                     |        454 |     420663 |     422952 |     423726 |     424485 |     425214 |     425973 |     426701 |     427460 |     428189 |     428948 |     429677
  Idle time (%)                      |       0.0% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    9625679 |   10064924 |    9828448 |   10017124 |   10023428 |   10013791 |    9977017 |   10056106 |   10881054 |   10892275 |   10867629 |   10817728
  num incorrect                      |     195972 |     178583 |     178568 |     178562 |     178548 |     178595 |     178601 |     178591 |     133102 |     133100 |     133102 |     133101
  misprediction rate                 |      2.00% |      1.74% |      1.78% |      1.75% |      1.75% |      1.75% |      1.76% |      1.74% |      1.21% |      1.21% |      1.21% |      1.22%
  mpki                               |       1.27 |       1.15 |       1.15 |       1.15 |       1.15 |       1.15 |       1.15 |       1.15 |       1.07 |       1.07 |       1.07 |       1.07
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804202 |   12660834 |   12660845 |   12660846 |   12660740 |   12660824 |   12660824 |   12660821 |    9123777 |    9123777 |    9123784 |    9123780
    num misses                       |        365 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   48796549 |   48597105 |   48478918 |   48573242 |   48575993 |   48571557 |   48553178 |   48592710 |   36867267 |   36872877 |   36860600 |   36835636
    num misses                       |      36765 |      34222 |      33981 |      34569 |      32710 |      34320 |      34244 |      34953 |      28002 |      24078 |      24313 |      24749
    miss rate                        |      0.08% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.08% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.24 |       0.22 |       0.22 |       0.22 |       0.21 |       0.22 |       0.22 |       0.22 |       0.22 |       0.19 |       0.19 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      37130 |      34250 |      34009 |      34597 |      32738 |      34348 |      34272 |      34981 |      28030 |      24106 |      24341 |      24777
    num misses                       |       9061 |       7354 |       7607 |       7866 |       7667 |       7659 |       7492 |       7829 |       5253 |       5110 |       4914 |       5073
    miss rate                        |     24.40% |     21.47% |     22.37% |     22.74% |     23.42% |     22.30% |     21.86% |     22.38% |     18.74% |     21.20% |     20.19% |     20.47%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12804202 |   12660834 |   12660845 |   12660846 |   12660740 |   12660824 |   12660824 |   12660821 |    9123777 |    9123777 |    9123784 |    9123780
