                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236784163 |   28023734 |   37807886 |   47593080 |   57386705 |   67171503 |   76956234 |   86733349 |   96525714 |  106303222 |  116088547 |  123775668
  Cycles                             |  288585090 |  218926620 |  218926620 |  218926620 |  288585090 |  288585090 |  288585090 |  218926620 |  288585090 |  218926620 |  218926620 |  218926620
  IPC                                |       0.82 |       0.13 |       0.17 |       0.22 |       0.20 |       0.23 |       0.27 |       0.40 |       0.33 |       0.49 |       0.53 |       0.57
  Time (ns)                          |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100 |   99512100
  Idle time (ns)                     |   22659573 |   89869458 |   87851946 |   85922949 |   85794047 |   83896337 |   82197325 |   78943087 |   78915521 |   75045760 |   72856960 |   71138608
  Idle time (%)                      |      22.8% |      90.3% |      88.3% |      86.3% |      86.2% |      84.3% |      82.6% |      79.3% |      79.3% |      75.4% |      73.2% |      71.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948217 |    4011762 |    5409133 |    6806802 |    8206907 |    9604452 |   11001999 |   12397332 |   13797077 |   15192522 |   16590226 |   17388439
  num incorrect                      |       8800 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         88
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800100 |        312 |        312 |        312 |        312 |        316 |        312 |        312 |        312 |        312 |        313 |        314
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.13% |      5.13% |      5.06% |      5.13% |      5.13% |      5.13% |      5.13% |      5.11% |      5.10%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23588618 |    4803320 |    4802955 |    4802739 |    4803741 |    4803479 |    4803186 |    4801802 |    4802624 |    4801296 |    4801104 |    4501174
    num misses                       |   17861851 |    1366989 |    1379476 |    1375635 |    1384358 |    1383655 |    1377846 |    1383970 |    1386618 |    1386903 |    1387734 |    1380887
    miss rate                        |     75.72% |     28.46% |     28.72% |     28.64% |     28.82% |     28.81% |     28.69% |     28.82% |     28.87% |     28.89% |     28.90% |     30.68%
    mpki                             |      75.44 |      48.78 |      36.49 |      28.90 |      24.12 |      20.60 |      17.90 |      15.96 |      14.37 |      13.05 |      11.95 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
