                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   10970047 |    3097635 |    3133777 |    2895015 |    3310825 |    3156575 |    2718518 |    3201511 |    3183412 |    3124382 |    3317249 |    3290779
  Cycles                             |    8396100 |    8396100 |    8396100 |    8396100 |   11194800 |   11194800 |   11194800 |   11194800 |    8396100 |    8396100 |    8396100 |    8396100
  IPC                                |       1.31 |       0.37 |       0.37 |       0.34 |       0.30 |       0.28 |       0.24 |       0.29 |       0.38 |       0.37 |       0.40 |       0.39
  Time (ns)                          |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700 |    2798700
  Idle time (ns)                     |       1310 |    2264896 |    2265280 |    2265445 |    2275802 |    2275787 |    2275721 |    2276073 |    2265788 |    2266132 |    2266250 |    2266202
  Idle time (%)                      |       0.0% |      80.9% |      80.9% |      80.9% |      81.3% |      81.3% |      81.3% |      81.3% |      81.0% |      81.0% |      81.0% |      81.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1321052 |     983602 |     998703 |     900227 |    1067670 |    1004765 |     822136 |    1021608 |    1010054 |     982687 |    1064567 |    1053383
  num incorrect                      |      75850 |       4719 |       4247 |       7551 |       2618 |       4731 |      10649 |       4212 |       5332 |       6254 |       3614 |       3818
  misprediction rate                 |      5.43% |      0.48% |      0.42% |      0.83% |      0.24% |      0.47% |      1.28% |      0.41% |      0.53% |      0.63% |      0.34% |      0.36%
  mpki                               |       6.91 |       1.52 |       1.36 |       2.61 |       0.79 |       1.50 |       3.92 |       1.32 |       1.67 |       2.00 |       1.09 |       1.16
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1276791 |      40871 |      37733 |      56981 |      27159 |      38935 |      76125 |      37705 |      43119 |      51900 |      33175 |      36075
    num misses                       |        171 |         27 |         27 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.05% |      0.10% |      0.07% |      0.04% |      0.07% |      0.06% |      0.05% |      0.08% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2664286 |     584089 |     588206 |     564852 |     609785 |     593649 |     551012 |     598702 |     600881 |     595999 |     614954 |     612186
    num misses                       |       1543 |        125 |        134 |        178 |        146 |        136 |        149 |        121 |        130 |        119 |        116 |        108
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.06 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1714 |        152 |        161 |        205 |        173 |        165 |        176 |        148 |        157 |        146 |        143 |        134
    num misses                       |        583 |        126 |        130 |        125 |        143 |        134 |        142 |        137 |        132 |        128 |        132 |        122
    miss rate                        |     34.01% |     82.89% |     80.75% |     60.98% |     82.66% |     81.21% |     80.68% |     92.57% |     84.08% |     87.67% |     92.31% |     91.04%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1276791 |      40871 |      37733 |      56981 |      27159 |      38935 |      76125 |      37705 |      43119 |      51900 |      33175 |      36075
    num cache misses                 |       3064 |        171 |        171 |        173 |        172 |        179 |        173 |        170 |        170 |        170 |        170 |        169
    miss rate                        |      0.24% |      0.42% |      0.45% |      0.30% |      0.63% |      0.46% |      0.23% |      0.45% |      0.39% |      0.33% |      0.51% |      0.47%
    mpki                             |       0.28 |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2664286 |     584089 |     588206 |     564852 |     609785 |     593649 |     551012 |     598702 |     600881 |     595999 |     614954 |     612186
    num cache misses                 |      34103 |       8896 |       8806 |       9149 |       8813 |       9012 |       9363 |       8837 |       8906 |       8962 |       8720 |       8667
    miss rate                        |      1.28% |      1.52% |      1.50% |      1.62% |      1.45% |      1.52% |      1.70% |      1.48% |      1.48% |      1.50% |      1.42% |      1.42%
    mpki                             |       3.11 |       2.87 |       2.81 |       3.16 |       2.66 |       2.85 |       3.44 |       2.76 |       2.80 |       2.87 |       2.63 |       2.63
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39252 |       9109 |       9009 |       9384 |       9012 |       9235 |       9632 |       9040 |       9396 |       9475 |       9168 |       9131
    num cache misses                 |      27287 |       8692 |       8601 |       8785 |       8588 |       8735 |       8916 |       8620 |       8639 |       8635 |       8490 |       8513
    miss rate                        |     69.52% |     95.42% |     95.47% |     93.62% |     95.30% |     94.59% |     92.57% |     95.35% |     91.94% |     91.13% |     92.60% |     93.23%
    mpki                             |       2.49 |       2.81 |       2.74 |       3.03 |       2.59 |       2.77 |       3.28 |       2.69 |       2.71 |       2.76 |       2.56 |       2.59
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      29901 |       8734 |       8633 |       8851 |       8617 |       8779 |       9013 |       8653 |       8959 |       8978 |       8768 |       8808
    num cache misses                 |      20089 |       3107 |       3247 |       3267 |       3093 |       3057 |       3404 |       3261 |       6049 |       6142 |       6114 |       5865
    miss rate                        |     67.19% |     35.57% |     37.61% |     36.91% |     35.89% |     34.82% |     37.77% |     37.69% |     67.52% |     68.41% |     69.73% |     66.59%
    mpki                             |       1.83 |       1.00 |       1.04 |       1.13 |       0.93 |       0.97 |       1.25 |       1.02 |       1.90 |       1.97 |       1.84 |       1.78
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10962 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10889 |          0 |          0 |          0
  average dram access latency (ns)   |      61.43 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.41 |        inf |        inf |        inf
  average dram queueing delay        |       0.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10279 |        124 |         99 |        120 |        139 |        113 |        147 |        137 |         57 |         49 |         42 |         53
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1310 |       1199 |       1243 |       1260 |       1171 |       1193 |       1304 |       1206 |       1602 |       1674 |       1577 |       1556
