                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21611723 |    3834432 |    3902196 |    4138942 |    3888403 |    3967369 |    3386173 |    3514134
  Cycles                             |   16538000 |   16538000 |   16538000 |   16538000 |   16538000 |   16538000 |   16538000 |   16538000
  IPC                                |       1.31 |       0.23 |       0.24 |       0.25 |       0.24 |       0.24 |       0.20 |       0.21
  Time (ns)                          |    4134500 |    4134500 |    4134500 |    4134500 |    4134500 |    4134500 |    4134500 |    4134500
  Idle time (ns)                     |       1429 |    3417182 |    3417237 |    3417626 |    3417640 |    3417750 |    3417825 |    3417914
  Idle time (%)                      |       0.0% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2451351 |    1128215 |    1159516 |    1256390 |    1151946 |    1187092 |     940295 |     997199
  num incorrect                      |     160245 |      14978 |      13932 |      10922 |      14044 |      13207 |      21039 |      19450
  misprediction rate                 |      6.14% |      1.31% |      1.19% |      0.86% |      1.20% |      1.10% |      2.19% |      1.91%
  mpki                               |       7.41 |       3.91 |       3.57 |       2.64 |       3.61 |       3.33 |       6.21 |       5.53
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3281941 |      58295 |      56679 |      52248 |      57220 |      54193 |      63303 |      62830
    num misses                       |        180 |         26 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5085618 |     846065 |     852187 |     876647 |     851247 |     857517 |     799463 |     813607
    num misses                       |       2475 |       1043 |       1032 |        952 |       1067 |       1034 |       1033 |       1026
    miss rate                        |      0.05% |      0.12% |      0.12% |      0.11% |      0.13% |      0.12% |      0.13% |      0.13%
    mpki                             |       0.11 |       0.27 |       0.26 |       0.23 |       0.27 |       0.26 |       0.31 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2655 |       1069 |       1060 |        978 |       1093 |       1060 |       1059 |       1052
    num misses                       |        670 |        189 |        182 |        183 |        183 |        174 |        184 |        189
    miss rate                        |     25.24% |     17.68% |     17.17% |     18.71% |     16.74% |     16.42% |     17.37% |     17.97%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3281941 |      58295 |      56679 |      52248 |      57220 |      54193 |      63303 |      62830
    num cache misses                 |       2959 |        175 |        183 |        174 |        176 |        174 |        174 |        173
    miss rate                        |      0.09% |      0.30% |      0.32% |      0.33% |      0.31% |      0.32% |      0.27% |      0.28%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5085618 |     846065 |     852187 |     876647 |     851247 |     857517 |     799463 |     813607
    num cache misses                 |      52956 |      26170 |      26157 |      25963 |      26205 |      26036 |      26338 |      26296
    miss rate                        |      1.04% |      3.09% |      3.07% |      2.96% |      3.08% |      3.04% |      3.29% |      3.23%
    mpki                             |       2.45 |       6.83 |       6.70 |       6.27 |       6.74 |       6.56 |       7.78 |       7.48
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58227 |      26619 |      26589 |      26345 |      27168 |      26953 |      27385 |      27305
    num cache misses                 |      42797 |      23874 |      23867 |      23729 |      23921 |      23823 |      24079 |      23969
    miss rate                        |     73.50% |     89.69% |     89.76% |     90.07% |     88.05% |     88.39% |     87.93% |     87.78%
    mpki                             |       1.98 |       6.23 |       6.12 |       5.73 |       6.15 |       6.00 |       7.11 |       6.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45464 |      24165 |      24134 |      23956 |      24726 |      24570 |      24953 |      24806
    num cache misses                 |      32607 |      13527 |      13483 |      13396 |      14482 |      14155 |      14403 |      14370
    miss rate                        |     71.72% |     55.98% |     55.87% |     55.92% |     58.57% |     57.61% |     57.72% |     57.93%
    mpki                             |       1.51 |       3.53 |       3.46 |       3.24 |       3.72 |       3.57 |       4.25 |       4.09
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13736 |          0 |          0 |          0 |      13655 |          0 |          0 |          0
  average dram access latency (ns)   |      61.54 |        inf |        inf |        inf |      61.51 |        inf |        inf |        inf
  average dram queueing delay        |       0.29 |       0.00 |       0.00 |       0.00 |       0.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10416 |        314 |        244 |        264 |        216 |        210 |        176 |        225
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3950 |       3828 |       3767 |       3800 |       4679 |       4517 |       4627 |       4587
