                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   71991445 |   72569132 |   73428454 |   73873883 |   76409102 |   76161791 |   76424375 |   76489670 |   77963132 |   78264323 |   78341390 |   78232373
  Cycles                             |   25618600 |   25618600 |   25618600 |   25618600 |  102474400 |  102474400 |  102474400 |  102474400 |   25618600 |   25618600 |   25618600 |   25618600
  IPC                                |       2.81 |       2.83 |       2.87 |       2.88 |       0.75 |       0.74 |       0.75 |       0.75 |       3.04 |       3.05 |       3.06 |       3.05
  Time (ns)                          |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600 |   25618600
  Idle time (ns)                     |        253 |     526469 |     527253 |     527788 |     528248 |     528655 |     529072 |     529480 |     529890 |     530363 |     530839 |     531305
  Idle time (%)                      |       0.0% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1% |       2.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3870693 |    4223378 |    4509841 |    4658478 |    8829787 |    8747586 |    8835114 |    8856879 |    9347996 |    9448188 |    9474092 |    9437760
  num incorrect                      |      36890 |      28726 |      28730 |      28722 |      23985 |      23978 |      23978 |      23978 |      23983 |      23994 |      23978 |      23969
  misprediction rate                 |      0.94% |      0.68% |      0.63% |      0.61% |      0.27% |      0.27% |      0.27% |      0.27% |      0.26% |      0.25% |      0.25% |      0.25%
  mpki                               |       0.51 |       0.40 |       0.39 |       0.39 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31 |       0.31
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6716298 |    6599110 |    6599106 |    6598997 |    5499752 |    5499561 |    5499561 |    5499561 |    5499565 |    5499714 |    5499561 |    5499562
    num misses                       |        267 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23457776 |   23307734 |   23450914 |   23524885 |   22079114 |   22037485 |   22081249 |   22092132 |   22337698 |   22388200 |   22400738 |   22382569
    num misses                       |      21852 |      20406 |      21030 |      21021 |      17880 |      16990 |      17543 |      17174 |      17559 |      17198 |      17571 |      17759
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.30 |       0.28 |       0.29 |       0.28 |       0.23 |       0.22 |       0.23 |       0.22 |       0.23 |       0.22 |       0.22 |       0.23
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
