                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20919825 |    3569514 |    3199586 |    3481805 |    3368907 |    3240981 |    3344302 |    3462835 |    3534214 |    3227554 |    3527758 |    3313412 |    3257840 |    2878088 |    2918004 |    3359012
  Cycles                             |   57008400 |   57008400 |   57008400 |   57008400 |   14252100 |   14252100 |   14252100 |   14252100 |   57008400 |   57008400 |   57008400 |   57008400 |   14252100 |   14252100 |   14252100 |   14252100
  IPC                                |       0.37 |       0.06 |       0.06 |       0.06 |       0.24 |       0.23 |       0.23 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.23 |       0.20 |       0.20 |       0.24
  Time (ns)                          |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100 |   14252100
  Idle time (ns)                     |       1328 |   12634788 |   12635355 |   12636024 |   12605748 |   12605663 |   12606355 |   12606605 |   12636863 |   12637180 |   12637463 |   12637787 |   12607950 |   12608495 |   12608470 |   12608611
  Idle time (%)                      |       0.0% |      88.7% |      88.7% |      88.7% |      88.4% |      88.4% |      88.5% |      88.5% |      88.7% |      88.7% |      88.7% |      88.7% |      88.5% |      88.5% |      88.5% |      88.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2266985 |    1132293 |     977173 |    1096608 |    1056204 |    1002192 |    1046887 |    1095343 |    1116348 |     992444 |    1114193 |    1025833 |    1008674 |     846058 |     865138 |    1051220
  num incorrect                      |     158363 |       4441 |       9738 |       5522 |       6170 |       8022 |       6318 |       4918 |       5227 |       9263 |       5292 |       8149 |       8133 |      13940 |      13113 |       6742
  misprediction rate                 |      6.53% |      0.39% |      0.99% |      0.50% |      0.58% |      0.79% |      0.60% |      0.45% |      0.47% |      0.92% |      0.47% |      0.79% |      0.80% |      1.62% |      1.49% |      0.64%
  mpki                               |       7.57 |       1.24 |       3.04 |       1.59 |       1.83 |       2.48 |       1.89 |       1.42 |       1.48 |       2.87 |       1.50 |       2.46 |       2.50 |       4.84 |       4.49 |       2.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2508005 |      46945 |      79155 |      53687 |      56005 |      69234 |      57823 |      47473 |      51530 |      73931 |      50689 |      69288 |      67908 |     104340 |     100719 |      57363
    num misses                       |        181 |         27 |         27 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.05% |      0.06% |      0.05% |      0.04% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4889515 |     683955 |     647684 |     675220 |     658962 |     646937 |     656125 |     667246 |     682520 |     649566 |     680004 |     658884 |     648991 |     611556 |     617361 |     658635
    num misses                       |       2208 |        541 |        571 |        541 |        553 |        543 |        522 |        562 |        533 |        553 |        536 |        553 |        504 |        583 |        508 |        504
    miss rate                        |      0.05% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08% |      0.10% |      0.08% |      0.08%
    mpki                             |       0.11 |       0.15 |       0.18 |       0.16 |       0.16 |       0.17 |       0.16 |       0.16 |       0.15 |       0.17 |       0.15 |       0.17 |       0.15 |       0.20 |       0.17 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2389 |        568 |        598 |        568 |        580 |        572 |        549 |        589 |        560 |        580 |        563 |        580 |        531 |        610 |        535 |        531
    num misses                       |        687 |        181 |        183 |        183 |        179 |        169 |        178 |        174 |        173 |        176 |        178 |        181 |        162 |        175 |        175 |        163
    miss rate                        |     28.76% |     31.87% |     30.60% |     32.22% |     30.86% |     29.55% |     32.42% |     29.54% |     30.89% |     30.34% |     31.62% |     31.21% |     30.51% |     28.69% |     32.71% |     30.70%
    mpki                             |       0.03 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2508005 |      46945 |      79155 |      53687 |      56005 |      69234 |      57823 |      47473 |      51530 |      73931 |      50689 |      69288 |      67908 |     104340 |     100719 |      57363
    num cache misses                 |       2840 |        172 |        171 |        172 |        170 |        177 |        171 |        170 |        170 |        170 |        171 |        170 |        170 |        171 |        170 |        171
    miss rate                        |      0.11% |      0.37% |      0.22% |      0.32% |      0.30% |      0.26% |      0.30% |      0.36% |      0.33% |      0.23% |      0.34% |      0.25% |      0.25% |      0.16% |      0.17% |      0.30%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4889515 |     683955 |     647684 |     675220 |     658962 |     646937 |     656125 |     667246 |     682520 |     649566 |     680004 |     658884 |     648991 |     611556 |     617361 |     658635
    num cache misses                 |      42255 |      13891 |      14252 |      13939 |      14046 |      14240 |      14059 |      13725 |      14020 |      14134 |      13941 |      14132 |      14004 |      14321 |      14381 |      13842
    miss rate                        |      0.86% |      2.03% |      2.20% |      2.06% |      2.13% |      2.20% |      2.14% |      2.06% |      2.05% |      2.18% |      2.05% |      2.14% |      2.16% |      2.34% |      2.33% |      2.10%
