                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4685343 |    4846341 |    4599432 |    4576357 |    5417095 |    5481817 |    5496404 |    5843749 |    5897030 |    5662954 |    5634773 |    5697125
  Cycles                             |    3156700 |    3156700 |    3156700 |    3156700 |   12626800 |   12626800 |   12626800 |   12626800 |    3156700 |    3156700 |    3156700 |    3156700
  IPC                                |       1.48 |       1.54 |       1.46 |       1.45 |       0.43 |       0.43 |       0.44 |       0.46 |       1.87 |       1.79 |       1.79 |       1.80
  Time (ns)                          |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700 |    3156700
  Idle time (ns)                     |        165 |     515586 |     516369 |     516925 |     517346 |     517755 |     518171 |     518577 |     519075 |     519480 |     519956 |     520429
  Idle time (%)                      |       0.0% |      16.3% |      16.4% |      16.4% |      16.4% |      16.4% |      16.4% |      16.4% |      16.4% |      16.5% |      16.5% |      16.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     415598 |     676947 |     596192 |     591049 |     937142 |     993595 |    1000270 |    1114895 |    1378829 |    1310241 |    1307746 |    1327655
  num incorrect                      |       8386 |       2217 |       2222 |       2145 |       2050 |       1727 |       1745 |       1812 |       1598 |       1455 |       1380 |       1399
  misprediction rate                 |      1.98% |      0.33% |      0.37% |      0.36% |      0.22% |      0.17% |      0.17% |      0.16% |      0.12% |      0.11% |      0.11% |      0.11%
  mpki                               |       1.79 |       0.46 |       0.48 |       0.47 |       0.38 |       0.32 |       0.32 |       0.31 |       0.27 |       0.26 |       0.24 |       0.25
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512118 |     373185 |     372911 |     371986 |     349303 |     336626 |     335342 |     335907 |     239296 |     236012 |     231043 |     231381
    num misses                       |        210 |         34 |         34 |         34 |         34 |         27 |         34 |         34 |         34 |         30 |         30 |         30
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2369988 |    2043489 |    2001458 |    1993500 |    2046307 |    2011890 |    2012086 |    2072884 |    1757450 |    1706884 |    1693105 |    1705496
    num misses                       |       1432 |        367 |        447 |        442 |        454 |        391 |        392 |        366 |        215 |        244 |        202 |        108
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.31 |       0.08 |       0.10 |       0.10 |       0.08 |       0.07 |       0.07 |       0.06 |       0.04 |       0.04 |       0.04 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1642 |        401 |        481 |        476 |        488 |        418 |        426 |        400 |        249 |        274 |        232 |        138
    num misses                       |        559 |        166 |        172 |        177 |        176 |        164 |        162 |        158 |        148 |        144 |        136 |        127
    miss rate                        |     34.04% |     41.40% |     35.76% |     37.18% |     36.07% |     39.23% |     38.03% |     39.50% |     59.44% |     52.55% |     58.62% |     92.03%
