                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   74118434 |   77247129 |   77257846 |   77495283 |   71619494 |   71198444 |   71453313 |   71540380 |   84824143 |   84545212 |   84712282 |   84569131
  Cycles                             |   37983600 |   37983600 |   37983600 |   37983600 |   28487700 |   28487700 |   28487700 |   28487700 |   37983600 |   37983600 |   37983600 |   37983600
  IPC                                |       1.95 |       2.03 |       2.03 |       2.04 |       2.51 |       2.50 |       2.51 |       2.51 |       2.23 |       2.23 |       2.23 |       2.23
  Time (ns)                          |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900 |    9495900
  Idle time (ns)                     |       1253 |     278834 |     274299 |     279451 |     282954 |     287555 |     282818 |     283036 |     305113 |     330424 |     439920 |     445416
  Idle time (%)                      |       0.0% |       2.9% |       2.9% |       2.9% |       3.0% |       3.0% |       3.0% |       3.0% |       3.2% |       3.5% |       4.6% |       4.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4581159 |    5784064 |    5787618 |    5866795 |    7234417 |    7094052 |    7178847 |    7208047 |   11635828 |   11542838 |   11598343 |   11550823
  num incorrect                      |      35023 |      27559 |      27567 |      27564 |      23017 |      23013 |      23024 |      23017 |      23022 |      23025 |      23023 |      23021
  misprediction rate                 |      0.76% |      0.47% |      0.47% |      0.47% |      0.32% |      0.32% |      0.32% |      0.32% |      0.20% |      0.20% |      0.20% |      0.20%
  mpki                               |       0.47 |       0.36 |       0.36 |       0.36 |       0.32 |       0.32 |       0.32 |       0.32 |       0.27 |       0.27 |       0.27 |       0.27
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6716551 |    6598995 |    6598999 |    6598995 |    5499565 |    5499561 |    5499678 |    5499565 |    5499676 |    5499682 |    5499825 |    5499675
    num misses                       |        193 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23812423 |   24087130 |   24088929 |   24128459 |   21280426 |   21210281 |   21253027 |   21267246 |   23481488 |   23435005 |   23463141 |   23438976
    num misses                       |      22317 |      20529 |      20331 |      20783 |      17487 |      17375 |      17217 |      17199 |      17569 |      17613 |      17614 |      17240
    miss rate                        |      0.09% |      0.09% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07% |      0.08% |      0.08% |      0.07%
    mpki                             |       0.30 |       0.27 |       0.26 |       0.27 |       0.24 |       0.24 |       0.24 |       0.24 |       0.21 |       0.21 |       0.21 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      22510 |      20554 |      20356 |      20808 |      17512 |      17400 |      17242 |      17224 |      17594 |      17638 |      17639 |      17265
    num misses                       |       4751 |       3752 |       3747 |       3724 |       3152 |       3230 |       3176 |       3066 |       3232 |       3243 |       3216 |       3155
    miss rate                        |     21.11% |     18.25% |     18.41% |     17.90% |     18.00% |     18.56% |     18.42% |     17.80% |     18.37% |     18.39% |     18.23% |     18.27%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6716551 |    6598995 |    6598999 |    6598995 |    5499565 |    5499561 |    5499678 |    5499565 |    5499676 |    5499682 |    5499825 |    5499675
    num cache misses                 |      11400 |       1706 |       1736 |       1794 |       3692 |       3608 |       3641 |       3632 |       1738 |       1603 |       1602 |       1655
    miss rate                        |      0.17% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.15 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23812423 |   24087130 |   24088929 |   24128459 |   21280426 |   21210281 |   21253027 |   21267246 |   23481488 |   23435005 |   23463141 |   23438976
    num cache misses                 |    2626358 |    2611734 |    2609705 |    2611713 |    2176214 |    2174549 |    2176523 |    2176362 |    2176178 |    2174653 |    2176469 |    2176379
    miss rate                        |     11.03% |     10.84% |     10.83% |     10.82% |     10.23% |     10.25% |     10.24% |     10.23% |      9.27% |      9.28% |      9.28% |      9.29%
    mpki                             |      35.43 |      33.81 |      33.78 |      33.70 |      30.39 |      30.54 |      30.46 |      30.42 |      25.66 |      25.72 |      25.69 |      25.73
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2676238 |    2649542 |    2647443 |    2649639 |    2210158 |    2208288 |    2210310 |    2210129 |    2182923 |    2180316 |    2181712 |    2182016
    num cache misses                 |     259279 |     232878 |     232261 |     235812 |     257708 |     257216 |     257571 |     257478 |     187994 |     186046 |     187148 |     186600
    miss rate                        |      9.69% |      8.79% |      8.77% |      8.90% |     11.66% |     11.65% |     11.65% |     11.65% |      8.61% |      8.53% |      8.58% |      8.55%
    mpki                             |       3.50 |       3.01 |       3.01 |       3.04 |       3.60 |       3.61 |       3.60 |       3.60 |       2.22 |       2.20 |       2.21 |       2.21
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     342969 |     313497 |     312247 |     314855 |     323058 |     322125 |     322025 |     321826 |     236237 |     233104 |     233769 |     234163
    num cache misses                 |     202198 |     187518 |     180490 |     184540 |     151045 |     153060 |     151498 |     151507 |      83826 |      81977 |      81320 |      83893
