                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11209676 |    3354144 |    3196359 |    3378939 |    2778963 |    3240318 |    3123242 |    3365706
  Cycles                             |   11578000 |   11578000 |   11578000 |   11578000 |    8683500 |    8683500 |    8683500 |    8683500
  IPC                                |       0.97 |       0.29 |       0.28 |       0.29 |       0.32 |       0.37 |       0.36 |       0.39
  Time (ns)                          |    2894500 |    2894500 |    2894500 |    2894500 |    2894500 |    2894500 |    2894500 |    2894500
  Idle time (ns)                     |       1348 |    2264728 |    2264997 |    2265247 |    2255243 |    2255236 |    2255520 |    2255608
  Idle time (%)                      |       0.0% |      78.2% |      78.3% |      78.3% |      77.9% |      77.9% |      77.9% |      77.9%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1378544 |    1050954 |     985410 |    1060066 |     817681 |    1011367 |     960649 |    1062559
  num incorrect                      |      76962 |       6245 |       8441 |       6170 |      13409 |       6642 |       8580 |       4977
  misprediction rate                 |      5.29% |      0.59% |      0.85% |      0.58% |      1.61% |      0.65% |      0.89% |      0.47%
  mpki                               |       6.87 |       1.86 |       2.64 |       1.83 |       4.83 |       2.05 |       2.75 |       1.48
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1652777 |      53827 |      66910 |      52689 |      93632 |      55656 |      66021 |      46293
    num misses                       |        174 |         28 |         28 |         28 |         28 |         28 |         26 |         26
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2735546 |     656881 |     641287 |     660187 |     594705 |     639307 |     628976 |     652306
    num misses                       |       2368 |        153 |        168 |        139 |        140 |        133 |        168 |        133
    miss rate                        |      0.09% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02%
    mpki                             |       0.21 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2542 |        181 |        196 |        167 |        168 |        161 |        194 |        159
    num misses                       |        588 |        137 |        135 |        135 |        131 |        131 |        139 |        138
    miss rate                        |     23.13% |     75.69% |     68.88% |     80.84% |     77.98% |     81.37% |     71.65% |     86.79%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1652777 |      53827 |      66910 |      52689 |      93632 |      55656 |      66021 |      46293
    num cache misses                 |       2756 |        180 |        180 |        181 |        180 |        181 |        172 |        171
    miss rate                        |      0.17% |      0.33% |      0.27% |      0.34% |      0.19% |      0.33% |      0.26% |      0.37%
    mpki                             |       0.25 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2735546 |     656881 |     641287 |     660187 |     594705 |     639307 |     628976 |     652306
    num cache misses                 |      37485 |      13137 |      13274 |      13037 |      13421 |      13150 |      13154 |      12955
    miss rate                        |      1.37% |      2.00% |      2.07% |      1.97% |      2.26% |      2.06% |      2.09% |      1.99%
    mpki                             |       3.34 |       3.92 |       4.15 |       3.86 |       4.83 |       4.06 |       4.21 |       3.85
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42400 |      13320 |      13457 |      13219 |      13602 |      13333 |      13327 |      13128
    num cache misses                 |      28942 |      12106 |      12192 |      12044 |      12346 |      12153 |      12109 |      12018
    miss rate                        |     68.26% |     90.89% |     90.60% |     91.11% |     90.77% |     91.15% |     90.86% |     91.54%
    mpki                             |       2.58 |       3.61 |       3.81 |       3.56 |       4.44 |       3.75 |       3.88 |       3.57
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31484 |      12116 |      12196 |      12045 |      12347 |      12160 |      12110 |      12021
    num cache misses                 |      17239 |        581 |        584 |        559 |        663 |        561 |        570 |        606
    miss rate                        |     54.75% |      4.80% |      4.79% |      4.64% |      5.37% |      4.61% |      4.71% |      5.04%
    mpki                             |       1.54 |       0.17 |       0.18 |       0.17 |       0.24 |       0.17 |       0.18 |       0.18
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      21285 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.88 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.63 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10572 |        280 |        248 |        262 |        294 |        273 |        244 |        324
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
