                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21369101 |    3689340 |    3970966 |    3929630 |    3736698 |    4054355 |    4015981 |    3824404 |    4302019 |    4234252 |    3736433 |    4324989
  Cycles                             |   14079400 |   14079400 |   14079400 |   14079400 |   56317600 |   56317600 |   56317600 |   56317600 |   14079400 |   14079400 |   14079400 |   14079400
  IPC                                |       1.52 |       0.26 |       0.28 |       0.28 |       0.07 |       0.07 |       0.07 |       0.07 |       0.31 |       0.30 |       0.27 |       0.31
  Time (ns)                          |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400 |   14079400
  Idle time (ns)                     |       1272 |   12006511 |   12007022 |   12007323 |   12037988 |   12038146 |   12038156 |   12038356 |   12008400 |   12008455 |   12009049 |   12009291
  Idle time (%)                      |       0.0% |      85.3% |      85.3% |      85.3% |      85.5% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3% |      85.3% |      85.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2400348 |    1124888 |    1242766 |    1226734 |    1139312 |    1271314 |    1258487 |    1176704 |    1331687 |    1300872 |    1093322 |    1340744
  num incorrect                      |     157872 |      10939 |       6934 |       7216 |      11258 |       6704 |       6949 |       9846 |      10730 |      11775 |      19044 |      10345
  misprediction rate                 |      6.17% |      0.96% |      0.55% |      0.58% |      0.98% |      0.52% |      0.55% |      0.83% |      0.80% |      0.90% |      1.71% |      0.77%
  mpki                               |       7.39 |       2.97 |       1.75 |       1.84 |       3.01 |       1.65 |       1.73 |       2.57 |       2.49 |       2.78 |       5.10 |       2.39
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3268343 |      39901 |      35546 |      35605 |      41170 |      34505 |      35188 |      38171 |      39929 |      41144 |      48340 |      38798
    num misses                       |        172 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.08% |      0.07% |      0.06% |      0.08% |      0.07% |      0.07% |      0.07% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4993609 |     756603 |     785510 |     779745 |     767311 |     797898 |     792473 |     774820 |     857746 |     851670 |     801829 |     859817
    num misses                       |       1868 |        641 |        610 |        653 |        598 |        659 |        604 |        614 |        618 |        616 |        570 |        584
    miss rate                        |      0.04% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.09 |       0.17 |       0.15 |       0.17 |       0.16 |       0.16 |       0.15 |       0.16 |       0.14 |       0.15 |       0.15 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2040 |        667 |        638 |        679 |        624 |        685 |        630 |        640 |        644 |        642 |        596 |        610
    num misses                       |        674 |        175 |        176 |        175 |        178 |        182 |        172 |        173 |        166 |        171 |        167 |        166
    miss rate                        |     33.04% |     26.24% |     27.59% |     25.77% |     28.53% |     26.57% |     27.30% |     27.03% |     25.78% |     26.64% |     28.02% |     27.21%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3268343 |      39901 |      35546 |      35605 |      41170 |      34505 |      35188 |      38171 |      39929 |      41144 |      48340 |      38798
    num cache misses                 |       3343 |        175 |        183 |        178 |        174 |        174 |        175 |        173 |        173 |        174 |        174 |        174
    miss rate                        |      0.10% |      0.44% |      0.51% |      0.50% |      0.42% |      0.50% |      0.50% |      0.45% |      0.43% |      0.42% |      0.36% |      0.45%
    mpki                             |       0.16 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4993609 |     756603 |     785510 |     779745 |     767311 |     797898 |     792473 |     774820 |     857746 |     851670 |     801829 |     859817
    num cache misses                 |      45781 |      18255 |      18057 |      18107 |      18356 |      17937 |      18050 |      18153 |      17883 |      17916 |      18149 |      17851
    miss rate                        |      0.92% |      2.41% |      2.30% |      2.32% |      2.39% |      2.25% |      2.28% |      2.34% |      2.08% |      2.10% |      2.26% |      2.08%
    mpki                             |       2.14 |       4.95 |       4.55 |       4.61 |       4.91 |       4.42 |       4.49 |       4.75 |       4.16 |       4.23 |       4.86 |       4.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51254 |      18496 |      18300 |      18329 |      18593 |      18144 |      18275 |      18383 |      18706 |      18787 |      19179 |      18687
    num cache misses                 |      38333 |      16760 |      16633 |      16691 |      16819 |      16596 |      16651 |      16703 |      16448 |      16463 |      16730 |      16428
    miss rate                        |     74.79% |     90.61% |     90.89% |     91.06% |     90.46% |     91.47% |     91.11% |     90.86% |     87.93% |     87.63% |     87.23% |     87.91%
    mpki                             |       1.79 |       4.54 |       4.19 |       4.25 |       4.50 |       4.09 |       4.15 |       4.37 |       3.82 |       3.89 |       4.48 |       3.80
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      41002 |      16842 |      16703 |      16745 |      16893 |      16643 |      16712 |      16763 |      17097 |      17160 |      17586 |      17090
    num cache misses                 |      24716 |       5866 |       5710 |       5644 |       5704 |       5443 |       5366 |       5548 |      11108 |      11102 |      11308 |      10987
    miss rate                        |     60.28% |     34.83% |     34.19% |     33.71% |     33.77% |     32.70% |     32.11% |     33.10% |     64.97% |     64.70% |     64.30% |     64.29%
    mpki                             |       1.16 |       1.59 |       1.44 |       1.44 |       1.53 |       1.34 |       1.34 |       1.45 |       2.58 |       2.62 |       3.03 |       2.54
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13976 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13898 |          0 |          0 |          0
  average dram access latency (ns)   |      61.34 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
