                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10888723 |    2944513 |    2908219 |    2993630 |    2754328 |    3097916 |    3053768 |    2960720 |    2548900 |    2920026 |    2954133 |    2937298 |    2841351 |    3016088 |    3068457 |    3039694
  Cycles                             |    7234300 |    7234300 |    7234300 |    7234300 |   28937200 |   28937200 |   28937200 |   28937200 |    7234300 |    7234300 |    7234300 |    7234300 |   28937200 |   28937200 |   28937200 |   28937200
  IPC                                |       1.51 |       0.41 |       0.40 |       0.41 |       0.10 |       0.11 |       0.11 |       0.10 |       0.35 |       0.40 |       0.41 |       0.41 |       0.10 |       0.10 |       0.11 |       0.11
  Time (ns)                          |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300 |    7234300
  Idle time (ns)                     |       1704 |    5954832 |    5955758 |    5956141 |    5986587 |    5986555 |    5987164 |    5987296 |    5957117 |    5957126 |    5958005 |    5958149 |    5988576 |    5988989 |    5989270 |    5989501
  Idle time (%)                      |       0.0% |      82.3% |      82.3% |      82.3% |      82.8% |      82.8% |      82.8% |      82.8% |      82.3% |      82.3% |      82.4% |      82.4% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1301164 |     945398 |     930901 |     965258 |     860571 |    1006125 |     987257 |     948829 |     774467 |     934868 |     948979 |     942769 |     897661 |     971458 |     993050 |     980336
  num incorrect                      |      76190 |       3355 |       3680 |       2721 |       6646 |       1774 |       2498 |       3723 |       9269 |       3911 |       3305 |       3578 |       5474 |       3089 |       2438 |       2741
  misprediction rate                 |      5.53% |      0.35% |      0.39% |      0.28% |      0.77% |      0.18% |      0.25% |      0.39% |      1.18% |      0.42% |      0.35% |      0.38% |      0.61% |      0.32% |      0.24% |      0.28%
  mpki                               |       7.00 |       1.14 |       1.27 |       0.91 |       2.41 |       0.57 |       0.82 |       1.26 |       3.64 |       1.34 |       1.12 |       1.22 |       1.93 |       1.02 |       0.79 |       0.90
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1389284 |      28760 |      32972 |      25954 |      54199 |      19913 |      24222 |      32106 |      73058 |      32137 |      29306 |      30214 |      44041 |      27558 |      23445 |      26986
    num misses                       |        169 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.10% |      0.05% |      0.13% |      0.11% |      0.08% |      0.04% |      0.09% |      0.09% |      0.09% |      0.06% |      0.09% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2640526 |     541057 |     537768 |     546754 |     527148 |     559315 |     555318 |     545764 |     506382 |     539158 |     543096 |     540169 |     534632 |     551901 |     557296 |     554423
    num misses                       |       1508 |        137 |        139 |        130 |        144 |        130 |        132 |        123 |        125 |        121 |        122 |        115 |        126 |        127 |        123 |        121
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1677 |        163 |        165 |        156 |        170 |        156 |        158 |        149 |        151 |        149 |        148 |        141 |        152 |        153 |        149 |        147
    num misses                       |        607 |        129 |        131 |        125 |        136 |        133 |        131 |        134 |        123 |        126 |        122 |        123 |        124 |        126 |        125 |        124
    miss rate                        |     36.20% |     79.14% |     79.39% |     80.13% |     80.00% |     85.26% |     82.91% |     89.93% |     81.46% |     84.56% |     82.43% |     87.23% |     81.58% |     82.35% |     83.89% |     84.35%
    mpki                             |       0.06 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1389284 |      28760 |      32972 |      25954 |      54199 |      19913 |      24222 |      32106 |      73058 |      32137 |      29306 |      30214 |      44041 |      27558 |      23445 |      26986
    num cache misses                 |       2993 |        170 |        171 |        171 |        171 |        171 |        169 |        169 |        170 |        175 |        169 |        170 |        169 |        169 |        169 |        170
