                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  193069275 |  191796991 |  193818092 |  193939812 |  150005393 |  150133301 |  150607236 |  150736059 |  173488088 |  173084849 |  173763097 |  173811285
  Cycles                             |   82687410 |   82687410 |   82687410 |   82687410 |   62728380 |   62728380 |   62728380 |   62728380 |   82687410 |   82687410 |   82687410 |   82687410
  IPC                                |       2.33 |       2.32 |       2.34 |       2.35 |       2.39 |       2.39 |       2.40 |       2.40 |       2.10 |       2.09 |       2.10 |       2.10
  Time (ns)                          |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900 |   28512900
  Idle time (ns)                     |      10680 |     433110 |     423582 |     424375 |     432134 |     435863 |     426622 |     433350 |    4764536 |    4817894 |    4783544 |    4794698
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |      16.7% |      16.9% |      16.8% |      16.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20538836 |   20339640 |   20916969 |   20951889 |    8399453 |    8436034 |    8571485 |    8608435 |   24761589 |   24646374 |   24840022 |   24853780
  num incorrect                      |     195910 |     178375 |     178373 |     178364 |     178229 |     178196 |     178185 |     178157 |     132957 |     132958 |     132988 |     132995
  misprediction rate                 |      0.94% |      0.87% |      0.85% |      0.84% |      2.08% |      2.07% |      2.04% |      2.03% |      0.53% |      0.54% |      0.53% |      0.53%
  mpki                               |       1.01 |       0.93 |       0.92 |       0.92 |       1.19 |       1.19 |       1.18 |       1.18 |       0.77 |       0.77 |       0.77 |       0.77
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804259 |   12660743 |   12660845 |   12660742 |   12660663 |   12660659 |   12660645 |   12660544 |    9123762 |    9123766 |    9123856 |    9123860
    num misses                       |        318 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   54253395 |   53734005 |   54023059 |   54040117 |   47763584 |   47781845 |   47849474 |   47867580 |   43807445 |   43749851 |   43847037 |   43853933
    num misses                       |      35791 |      33225 |      34420 |      33285 |      33968 |      35804 |      32085 |      33724 |      24060 |      23660 |      23962 |      24980
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07% |      0.05% |      0.05% |      0.05% |      0.06%
    mpki                             |       0.19 |       0.17 |       0.18 |       0.17 |       0.23 |       0.24 |       0.21 |       0.22 |       0.14 |       0.14 |       0.14 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      36109 |      33253 |      34448 |      33313 |      33996 |      35832 |      32113 |      33752 |      24088 |      23688 |      23990 |      25008
    num misses                       |       8816 |       7561 |       7658 |       7833 |       7822 |       7732 |       7485 |       7869 |       5092 |       4880 |       5042 |       4997
    miss rate                        |     24.41% |     22.74% |     22.23% |     23.51% |     23.01% |     21.58% |     23.31% |     23.31% |     21.14% |     20.60% |     21.02% |     19.98%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12804259 |   12660743 |   12660845 |   12660742 |   12660663 |   12660659 |   12660645 |   12660544 |    9123762 |    9123766 |    9123856 |    9123860
    num cache misses                 |      10599 |       1695 |       1736 |       1613 |       4059 |       4063 |       4200 |       4029 |       1244 |       1385 |       1479 |       1314
    miss rate                        |      0.08% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.02% |      0.02% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   54253395 |   53734005 |   54023059 |   54040117 |   47763584 |   47781845 |   47849474 |   47867580 |   43807445 |   43749851 |   43847037 |   43853933
    num cache misses                 |    4594293 |    4577713 |    4578259 |    4577405 |    4914204 |    4912488 |    4912158 |    4911600 |    3114310 |    3111633 |    3113612 |    3111717
    miss rate                        |      8.47% |      8.52% |      8.47% |      8.47% |     10.29% |     10.28% |     10.27% |     10.26% |      7.11% |      7.11% |      7.10% |      7.10%
    mpki                             |      23.80 |      23.87 |      23.62 |      23.60 |      32.76 |      32.72 |      32.62 |      32.58 |      17.95 |      17.98 |      17.92 |      17.90
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4673769 |    4646822 |    4647495 |    4646426 |    4986683 |    4985441 |    4984894 |    4984789 |    3121375 |    3118752 |    3120827 |    3118776
    num cache misses                 |     440682 |     422369 |     418160 |     420058 |     587656 |     587440 |     587650 |     587151 |     271942 |     275409 |     273994 |     276974
    miss rate                        |      9.43% |      9.09% |      9.00% |      9.04% |     11.78% |     11.78% |     11.79% |     11.78% |      8.71% |      8.83% |      8.78% |      8.88%
    mpki                             |       2.28 |       2.20 |       2.16 |       2.17 |       3.92 |       3.91 |       3.90 |       3.90 |       1.57 |       1.59 |       1.58 |       1.59
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     578213 |     555538 |     554262 |     549333 |     715138 |     714212 |     713173 |     709042 |     364192 |     367547 |     366174 |     368779
    num cache misses                 |     316901 |     301404 |     296499 |     293955 |     305861 |     301636 |     299070 |     291177 |     139301 |     140517 |     141950 |     141140
    miss rate                        |     54.81% |     54.25% |     53.49% |     53.51% |     42.77% |     42.23% |     41.94% |     41.07% |     38.25% |     38.23% |     38.77% |     38.27%
    mpki                             |       1.64 |       1.57 |       1.53 |       1.52 |       2.04 |       2.01 |       1.99 |       1.93 |       0.80 |       0.81 |       0.82 |       0.81
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1851346 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1851138 |          0 |          0 |          0
  average dram access latency (ns)   |    4344.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    4394.99 |        inf |        inf |        inf
  average dram queueing delay        |    4282.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    4333.73 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     138153 |     130124 |     129474 |     126810 |     133248 |     131304 |     128160 |     124178 |      12824 |      10159 |       6944 |       4541
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      49874 |      49860 |      50061 |      49900 |      49791 |      49156 |      48658 |      48860 |      90989 |      93438 |      96845 |      99288
