                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4469714 |    4599181 |    4565541 |    4549534 |    4035770 |    3986175 |    3966639 |    4449892 |    4333842 |    4318408 |    4271624 |    4233752
  Cycles                             |    5245900 |    6915050 |    6915050 |    6915050 |    5245900 |    5245900 |    5245900 |    6915050 |    6915050 |    6915050 |    6915050 |    6915050
  IPC                                |       0.85 |       0.67 |       0.66 |       0.66 |       0.77 |       0.76 |       0.76 |       0.64 |       0.63 |       0.62 |       0.62 |       0.61
  Time (ns)                          |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500 |    2384500
  Idle time (ns)                     |        289 |     352624 |     355851 |     357594 |     359301 |     361032 |     362740 |     364471 |     366178 |     367910 |     369617 |     371476
  Idle time (%)                      |       0.0% |      14.8% |      14.9% |      15.0% |      15.1% |      15.1% |      15.2% |      15.3% |      15.4% |      15.4% |      15.5% |      15.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     464319 |     594297 |     586697 |     577619 |     440630 |     429532 |     423721 |     555124 |     534148 |     532147 |     521388 |     510722
  num incorrect                      |      11447 |       1087 |       1172 |       1296 |       1086 |       1155 |       1244 |       1585 |       2589 |       2207 |       2233 |       2708
  misprediction rate                 |      2.41% |      0.18% |      0.20% |      0.22% |      0.25% |      0.27% |      0.29% |      0.28% |      0.48% |      0.41% |      0.43% |      0.53%
  mpki                               |       2.56 |       0.24 |       0.26 |       0.28 |       0.27 |       0.29 |       0.31 |       0.36 |       0.60 |       0.51 |       0.52 |       0.64
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401435 |     326968 |     316170 |     305783 |     293295 |     282408 |     272054 |     262505 |     251383 |     240972 |     230539 |     211068
    num misses                       |        131 |         21 |         21 |         23 |         21 |         21 |         21 |         23 |         23 |         23 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1771438 |    1569152 |    1565612 |    1570676 |    1473190 |    1456573 |    1454944 |    1544001 |    1481450 |    1475237 |    1460209 |    1460614
    num misses                       |       5863 |       4731 |       4853 |       5011 |       4814 |       4672 |       4062 |       4644 |       4788 |       4225 |       4410 |       4270
    miss rate                        |      0.33% |      0.30% |      0.31% |      0.32% |      0.33% |      0.32% |      0.28% |      0.30% |      0.32% |      0.29% |      0.30% |      0.29%
