                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57418288 |   57762668 |   57801790 |   57664814 |   67751213 |   68023726 |   69370389 |   69023139 |   58804242 |   59062407 |   62247865 |   62541554
  Cycles                             |   25268320 |   25268320 |   25268320 |   25268320 |   33308240 |   33308240 |   33308240 |   33308240 |   25268320 |   25268320 |   25268320 |   25268320
  IPC                                |       2.27 |       2.29 |       2.29 |       2.28 |       2.03 |       2.04 |       2.08 |       2.07 |       2.33 |       2.34 |       2.46 |       2.48
  Time (ns)                          |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600 |   11485600
  Idle time (ns)                     |        221 |     325998 |     327362 |     328415 |     329442 |     330498 |     331507 |     332540 |     333582 |     334588 |     335604 |     336649
  Idle time (%)                      |       0.0% |       2.8% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     493516 |     905711 |     919286 |     873478 |    4235796 |    4326513 |    5012362 |    4896612 |    1489978 |    1576004 |   20518934 |   20616831
  num incorrect                      |      11560 |       3721 |       3734 |       3696 |       3755 |       3696 |       3123 |       3123 |       3121 |       3148 |       1034 |       1028
  misprediction rate                 |      2.29% |      0.41% |      0.40% |      0.42% |      0.09% |      0.09% |      0.06% |      0.06% |      0.21% |      0.20% |      0.01% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469345 |    5275573 |    5275235 |    5275235 |    5275239 |    5275382 |    5211065 |    5211065 |    5211214 |    5211212 |      81881 |      81882
    num misses                       |        265 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26487805 |   26037655 |   26043241 |   26020738 |   27701442 |   27747150 |   27744295 |   27686420 |   25983770 |   26026799 |   10603405 |   10652358
    num misses                       |       4952 |       3253 |       3238 |       5191 |       6532 |       3482 |       1373 |       7870 |       1467 |       1092 |         47 |        328
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.00% |      0.03% |      0.01% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.09 |       0.06 |       0.06 |       0.09 |       0.10 |       0.05 |       0.02 |       0.11 |       0.02 |       0.02 |       0.00 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       5217 |       3291 |       3276 |       5229 |       6570 |       3520 |       1411 |       7908 |       1505 |       1130 |         78 |        359
    num misses                       |        553 |        208 |        194 |        194 |        195 |        195 |        131 |        191 |        132 |        128 |         78 |         83
    miss rate                        |     10.60% |      6.32% |      5.92% |      3.71% |      2.97% |      5.54% |      9.28% |      2.42% |      8.77% |     11.33% |    100.00% |     23.12%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469345 |    5275573 |    5275235 |    5275235 |    5275239 |    5275382 |    5211065 |    5211065 |    5211214 |    5211212 |      81881 |      81882
    num cache misses                 |      76138 |      56815 |      56799 |      56832 |      56782 |      56781 |      54583 |      54583 |      54614 |      54623 |        221 |        223
    miss rate                        |      1.39% |      1.08% |      1.08% |      1.08% |      1.08% |      1.08% |      1.05% |      1.05% |      1.05% |      1.05% |      0.27% |      0.27%
    mpki                             |       1.33 |       0.98 |       0.98 |       0.99 |       0.84 |       0.83 |       0.79 |       0.79 |       0.93 |       0.92 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26487805 |   26037655 |   26043241 |   26020738 |   27701442 |   27747150 |   27744295 |   27686420 |   25983770 |   26026799 |   10603405 |   10652358
    num cache misses                 |     192089 |     153027 |     151072 |     146019 |     115413 |     114609 |      89825 |      91732 |     127377 |     122268 |      18783 |      16234
    miss rate                        |      0.73% |      0.59% |      0.58% |      0.56% |      0.42% |      0.41% |      0.32% |      0.33% |      0.49% |      0.47% |      0.18% |      0.15%
    mpki                             |       3.35 |       2.65 |       2.61 |       2.53 |       1.70 |       1.68 |       1.29 |       1.33 |       2.17 |       2.07 |       0.30 |       0.26
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     281782 |     221135 |     220262 |     214419 |     184074 |     183084 |     157403 |     165293 |     195249 |     191569 |      24310 |      19897
    num cache misses                 |      74328 |      67037 |      66071 |      67324 |      67463 |      67219 |      50736 |      51707 |      59388 |      52246 |      12699 |       8079
    miss rate                        |     26.38% |     30.31% |     30.00% |     31.40% |     36.65% |     36.71% |     32.23% |     31.28% |     30.42% |     27.27% |     52.24% |     40.60%
    mpki                             |       1.29 |       1.16 |       1.14 |       1.17 |       1.00 |       0.99 |       0.73 |       0.75 |       1.01 |       0.88 |       0.20 |       0.13
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     100929 |      87824 |      88124 |      87763 |      87906 |      87357 |      70993 |      77669 |      80357 |      76644 |      22310 |      15375
    num cache misses                 |      21270 |       5371 |       4680 |       4710 |       4574 |       8154 |       4906 |      29712 |      29765 |      21131 |       3376 |       7119
    miss rate                        |     21.07% |      6.12% |      5.31% |      5.37% |      5.20% |      9.33% |      6.91% |     38.25% |     37.04% |     27.57% |     15.13% |     46.30%
    mpki                             |       0.37 |       0.09 |       0.08 |       0.08 |       0.07 |       0.12 |       0.07 |       0.43 |       0.51 |       0.36 |       0.05 |       0.11
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10066 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10025 |          0 |          0 |          0
  average dram access latency (ns)   |      78.54 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      78.33 |        inf |        inf |        inf
  average dram queueing delay        |      17.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      17.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6700 |         54 |         51 |         52 |         50 |         51 |         56 |         51 |         15 |         53 |         58 |         14
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4689 |       4488 |       3838 |       3820 |       3600 |       7157 |       3974 |      28806 |      23020 |      19188 |       2520 |       2695
