                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  192207478 |  194056582 |  193252524 |  193824159 |  150587906 |  193862286 |  150026511 |  150911779 |  154075398 |  165713405 |  165733216 |  165501148
  Cycles                             |   78567670 |   78567670 |   78567670 |   78567670 |   59603060 |   78567670 |   59603060 |   59603060 |   59603060 |   78567670 |   78567670 |   78567670
  IPC                                |       2.45 |       2.47 |       2.46 |       2.47 |       2.53 |       2.47 |       2.52 |       2.53 |       2.59 |       2.11 |       2.11 |       2.11
  Time (ns)                          |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300 |   27092300
  Idle time (ns)                     |        404 |     424246 |     426528 |     427302 |     430061 |     428802 |     442548 |     433277 |     955538 |    4476199 |    4473786 |    4471782
  Idle time (%)                      |       0.0% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       3.5% |      16.5% |      16.5% |      16.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20292047 |   20984776 |   20755042 |   20918220 |    8565473 |   20929612 |    8405256 |    8658219 |   19215459 |   22540342 |   22546275 |   22479976
  num incorrect                      |     196357 |     178731 |     178733 |     178747 |     178541 |     178559 |     178481 |     178519 |     132765 |     132932 |     132778 |     132777
  misprediction rate                 |      0.96% |      0.84% |      0.85% |      0.85% |      2.04% |      0.85% |      2.08% |      2.02% |      0.69% |      0.59% |      0.59% |      0.59%
  mpki                               |       1.02 |       0.92 |       0.92 |       0.92 |       1.19 |       0.92 |       1.19 |       1.18 |       0.86 |       0.80 |       0.80 |       0.80
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804366 |   12660833 |   12660836 |   12660938 |   12660750 |   12660740 |   12660646 |   12660571 |    9123602 |    9123683 |    9123606 |    9123601
    num misses                       |        335 |         28 |         28 |         28 |         28 |         28 |         28 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   54130598 |   54057098 |   53942239 |   54024231 |   47847078 |   54029091 |   47766565 |   47892823 |   41033724 |   42696604 |   42699152 |   42665982
    num misses                       |      36574 |      32695 |      34096 |      33679 |      33623 |      32409 |      32590 |      33101 |      25684 |      25049 |      26004 |      24934
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.17 |       0.18 |       0.17 |       0.22 |       0.17 |       0.22 |       0.22 |       0.17 |       0.15 |       0.16 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      36909 |      32723 |      34124 |      33707 |      33651 |      32437 |      32618 |      33128 |      25711 |      25076 |      26031 |      24961
    num misses                       |       9010 |       7379 |       7561 |       8070 |       7570 |       7704 |       7604 |       7578 |       4983 |       5013 |       5071 |       4893
    miss rate                        |     24.41% |     22.55% |     22.16% |     23.94% |     22.50% |     23.75% |     23.31% |     22.87% |     19.38% |     19.99% |     19.48% |     19.60%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12804366 |   12660833 |   12660836 |   12660938 |   12660750 |   12660740 |   12660646 |   12660571 |    9123602 |    9123683 |    9123606 |    9123601
    num cache misses                 |      10501 |       1645 |       1610 |       1514 |       4151 |       1462 |       4205 |       4052 |       3196 |       1299 |       1352 |       1255
    miss rate                        |      0.08% |      0.01% |      0.01% |      0.01% |      0.03% |      0.01% |      0.03% |      0.03% |      0.04% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.03 |       0.01 |       0.03 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   54130598 |   54057098 |   53942239 |   54024231 |   47847078 |   54029091 |   47766565 |   47892823 |   41033724 |   42696604 |   42699152 |   42665982
    num cache misses                 |    4592778 |    4577600 |    4577080 |    4576979 |    4916548 |    4577422 |    4914354 |    4913797 |    3416521 |    3111493 |    3113872 |    3111314
    miss rate                        |      8.48% |      8.47% |      8.49% |      8.47% |     10.28% |      8.47% |     10.29% |     10.26% |      8.33% |      7.29% |      7.29% |      7.29%
    mpki                             |      23.89 |      23.59 |      23.68 |      23.61 |      32.65 |      23.61 |      32.76 |      32.56 |      22.17 |      18.78 |      18.79 |      18.80
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4612789 |    4589706 |    4587380 |    4589979 |    4928932 |    4592771 |    4926818 |    4927508 |    3425495 |    3118530 |    3120960 |    3118315
    num cache misses                 |     440327 |     420623 |     420092 |     420600 |     586538 |     418005 |     586634 |     586483 |     410008 |     274997 |     271387 |     273533
    miss rate                        |      9.55% |      9.16% |      9.16% |      9.16% |     11.90% |      9.10% |     11.91% |     11.90% |     11.97% |      8.82% |      8.70% |      8.77%
    mpki                             |       2.29 |       2.17 |       2.17 |       2.17 |       3.89 |       2.16 |       3.91 |       3.89 |       2.66 |       1.66 |       1.64 |       1.65
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     542768 |     524429 |     522567 |     524455 |     686646 |     526928 |     686699 |     688137 |     496225 |     367350 |     363402 |     365341
    num cache misses                 |     181218 |     169854 |     179696 |     171305 |     172305 |     178525 |     176061 |     173701 |     135841 |     139469 |     142017 |     142350
    miss rate                        |     33.39% |     32.39% |     34.39% |     32.66% |     25.09% |     33.88% |     25.64% |     25.24% |     27.37% |     37.97% |     39.08% |     38.96%
    mpki                             |       0.94 |       0.88 |       0.93 |       0.88 |       1.14 |       0.92 |       1.17 |       1.15 |       0.88 |       0.84 |       0.86 |       0.86
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     238509 |          0 |          0 |          0 |     238974 |          0 |          0 |          0 |     238786 |          0 |          0 |          0
  average dram access latency (ns)   |    7282.23 |        inf |        inf |        inf |    7267.22 |        inf |        inf |        inf |    7272.02 |        inf |        inf |        inf
  average dram queueing delay        |    7220.98 |       0.00 |       0.00 |       0.00 |    7205.96 |       0.00 |       0.00 |       0.00 |    7210.77 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      12485 |       5394 |       8788 |       6325 |       7370 |       9700 |       7772 |       6556 |       1762 |       1347 |       1802 |       1730
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     113835 |     113770 |     113871 |     113880 |     114021 |     113600 |     112982 |     113494 |     101815 |     102116 |     101899 |     102066
