                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5192837 |    5587818 |    5503722 |    5485668 |    4996522 |    5018340 |    5022995 |    5355724 |    6398830 |    6502053 |    6455779 |    6372604
  Cycles                             |    4803600 |    4803600 |    4803600 |    4803600 |    3602700 |    3602700 |    3602700 |    3602700 |    4803600 |    4803600 |    4803600 |    4803600
  IPC                                |       1.08 |       1.16 |       1.15 |       1.14 |       1.39 |       1.39 |       1.39 |       1.49 |       1.33 |       1.35 |       1.34 |       1.33
  Time (ns)                          |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900 |    1200900
  Idle time (ns)                     |        443 |     261964 |     262315 |     262539 |     262679 |     262820 |     262942 |     263094 |     263237 |     263385 |     263527 |     263641
  Idle time (%)                      |       0.0% |      21.8% |      21.8% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      22.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     584331 |     924208 |     897734 |     894292 |     797383 |     838917 |     842469 |     952260 |    1546471 |    1589765 |    1581181 |    1552870
  num incorrect                      |       8303 |       2222 |       2174 |       2119 |       1960 |       1722 |       1737 |       1751 |       1571 |       1487 |       1416 |       1384
  misprediction rate                 |      1.40% |      0.24% |      0.24% |      0.24% |      0.25% |      0.20% |      0.21% |      0.18% |      0.10% |      0.09% |      0.09% |      0.09%
  mpki                               |       1.60 |       0.40 |       0.40 |       0.39 |       0.39 |       0.34 |       0.35 |       0.33 |       0.25 |       0.23 |       0.22 |       0.22
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512505 |     373099 |     372881 |     371891 |     348968 |     336660 |     335279 |     335860 |     239075 |     236103 |     231175 |     231381
    num misses                       |        204 |         34 |         34 |         34 |         34 |         34 |         35 |         34 |         27 |         34 |         35 |         30
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01%
