                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  233293389 |   22112304 |   29449269 |   36775495 |   44125232 |   51453116 |   58801377 |   66129156 |   73477209 |   80806140 |   88145374 |   95482898 |  102829598 |  110168483 |  115652127 |  122745823
  Cycles                             |  249386060 |  328736170 |  328736170 |  249386060 |  328736170 |  249386060 |  328736170 |  249386060 |  328736170 |  249386060 |  249386060 |  249386060 |  328736170 |  328736170 |  249386060 |  328736170
  IPC                                |       0.94 |       0.07 |       0.09 |       0.15 |       0.13 |       0.21 |       0.18 |       0.27 |       0.22 |       0.32 |       0.35 |       0.38 |       0.31 |       0.34 |       0.46 |       0.37
  Time (ns)                          |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300 |  113357300
  Idle time (ns)                     |   20030833 |  107397257 |  105904081 |  102978489 |  102999662 |  100217475 |  100204422 |   97752837 |   97759730 |   94882790 |   93176437 |   91552360 |   91503832 |   90050621 |   87523912 |   87568080
  Idle time (%)                      |      17.7% |      94.7% |      93.4% |      90.8% |      90.9% |      88.4% |      88.4% |      86.2% |      86.2% |      83.7% |      82.2% |      80.8% |      80.7% |      79.4% |      77.2% |      77.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20598973 |    3321580 |    4369280 |    5413884 |    6465260 |    7510210 |    8561281 |    9606212 |   10657231 |   11702612 |   12750832 |   13798820 |   14849328 |   15897576 |   16415603 |   17393949
  num incorrect                      |       8787 |         78 |         78 |         78 |         78 |         89 |         79 |         89 |         79 |         78 |         89 |         78 |         78 |         78 |         88 |         78
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800700 |        233 |        233 |        233 |        233 |        312 |        237 |        312 |        235 |        233 |        312 |        233 |        233 |        233 |        312 |        234
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      6.87% |      6.87% |      6.87% |      6.87% |      5.13% |      6.75% |      5.13% |      6.81% |      6.87% |      5.13% |      6.87% |      6.87% |      6.87% |      5.13% |      6.84%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   22542973 |    3758837 |    3758399 |    3756413 |    3757813 |    3756342 |    3757264 |    3755767 |    3756658 |    3755049 |    3755213 |    3754577 |    3755543 |    3755379 |    3490446 |    3454996
    num misses                       |   17531294 |    1017971 |    1025253 |    1033893 |    1032850 |    1034794 |    1039089 |    1036896 |    1033084 |    1037391 |    1038100 |    1039897 |    1040009 |    1040793 |    1039972 |    1034749
    miss rate                        |     77.77% |     27.08% |     27.28% |     27.52% |     27.49% |     27.55% |     27.66% |     27.61% |     27.50% |     27.63% |     27.64% |     27.70% |     27.69% |     27.71% |     29.79% |     29.95%
    mpki                             |      75.15 |      46.04 |      34.81 |      28.11 |      23.41 |      20.11 |      17.67 |      15.68 |      14.06 |      12.84 |      11.78 |      10.89 |      10.11 |       9.45 |       8.99 |       8.43
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17531409 |    1017987 |    1025269 |    1033909 |    1032866 |    1034810 |    1039105 |    1036912 |    1033100 |    1037407 |    1038116 |    1039913 |    1040025 |    1040809 |    1039988 |    1034765
