                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  242805581 |  262071440 |  265008200 |  264188681 |  261839494 |  267456960 |  264324095 |  265355141
  Cycles                             |  306807200 |  306807200 |  306807200 |  306807200 |  306807200 |  306807200 |  306807200 |  306807200
  IPC                                |       0.79 |       0.85 |       0.86 |       0.86 |       0.85 |       0.87 |       0.86 |       0.86
  Time (ns)                          |   76701800 |   76701800 |   76701800 |   76701800 |   76701800 |   76701800 |   76701800 |   76701800
  Idle time (ns)                     |       5580 |     987831 |     949934 |     925508 |     930568 |     937012 |     909399 |     934558
  Idle time (%)                      |       0.0% |       1.3% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14194608 |   21405408 |   22430892 |   22159522 |   21385232 |   23261236 |   22217915 |   22561648
  num incorrect                      |      12679 |       5946 |       6040 |       6022 |       5866 |       5816 |       5854 |       5847
  misprediction rate                 |      0.09% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03%
  mpki                               |       0.05 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25848306 |   25464034 |   25438019 |   25437497 |   25434684 |   25433081 |   25432766 |   25432609
    num misses                       |        201 |         28 |         28 |         28 |         29 |         28 |         28 |         29
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  131979909 |  134187648 |  134615278 |  134476265 |  134072783 |  135005450 |  134481506 |  134653422
    num misses                       |      75942 |      72879 |      72510 |      72567 |      74555 |      72734 |      72600 |      72459
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.31 |       0.28 |       0.27 |       0.27 |       0.28 |       0.27 |       0.27 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76143 |      72907 |      72538 |      72595 |      74584 |      72762 |      72628 |      72488
    num misses                       |      49778 |      48033 |      48093 |      47902 |      48196 |      47849 |      47851 |      47732
    miss rate                        |     65.37% |     65.88% |     66.30% |     65.99% |     64.62% |     65.76% |     65.89% |     65.85%
    mpki                             |       0.21 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25848306 |   25464034 |   25438019 |   25437497 |   25434684 |   25433081 |   25432766 |   25432609
    num cache misses                 |      29275 |      16970 |      16579 |      16550 |      16604 |      16639 |      16571 |      16422
    miss rate                        |      0.11% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06%
    mpki                             |       0.12 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  131979909 |  134187648 |  134615278 |  134476265 |  134072783 |  135005450 |  134481506 |  134653422
    num cache misses                 |    5316942 |    5314280 |    5296338 |    5298515 |    5296665 |    5296482 |    5295779 |    5296759
    miss rate                        |      4.03% |      3.96% |      3.93% |      3.94% |      3.95% |      3.92% |      3.94% |      3.93%
    mpki                             |      21.90 |      20.28 |      19.99 |      20.06 |      20.23 |      19.80 |      20.04 |      19.96
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5759180 |    5718117 |    5698422 |    5703828 |    5704181 |    5698716 |    5698054 |    5700614
    num cache misses                 |    3882054 |    3843938 |    3826240 |    3820622 |    3827335 |    3826468 |    3824647 |    3819610
    miss rate                        |     67.41% |     67.22% |     67.15% |     66.98% |     67.10% |     67.15% |     67.12% |     67.00%
    mpki                             |      15.99 |      14.67 |      14.44 |      14.46 |      14.62 |      14.31 |      14.47 |      14.39
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4298239 |    4231162 |    4212068 |    4209912 |    4218622 |    4212396 |    4210701 |    4207321
    num cache misses                 |    2619337 |    2530313 |    2510404 |    2519970 |    2588550 |    2507408 |    2509959 |    2513678
    miss rate                        |     60.94% |     59.80% |     59.60% |     59.86% |     61.36% |     59.52% |     59.61% |     59.75%
    mpki                             |      10.79 |       9.66 |       9.47 |       9.54 |       9.89 |       9.37 |       9.50 |       9.47
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   14562824 |          0 |          0 |          0 |   14566384 |          0 |          0 |          0
  average dram access latency (ns)   |    4073.79 |        inf |        inf |        inf |    4119.76 |        inf |        inf |        inf
  average dram queueing delay        |    4012.54 |       0.00 |       0.00 |       0.00 |    4058.51 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     23.00% |      0.00% |      0.00% |      0.00% |     23.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1826871 |    1799908 |    1796003 |    1798241 |    1810354 |    1801823 |    1803775 |    1798352
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      38898 |       7295 |       6777 |      15256 |      60739 |       3735 |       3598 |       8596
