                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    mpki                             |       1.46 |       1.96 |       0.22 |      71.18 |       1.19 |       2.63 |       1.76 |       3.35 |       2.26 |      86.62 |       1.56 |     102.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     404107 |    1109645 |     554817 |        539 |     684823 |    2852597 |     847475 |    2549968 |    1021663 |        356 |     938327 |        418
    num cache misses                 |     190151 |     112943 |      31975 |        536 |      50457 |     416822 |      67698 |     217510 |      87360 |        353 |      95564 |        415
    miss rate                        |     47.05% |     10.18% |      5.76% |     99.44% |      7.37% |     14.61% |      7.99% |      8.53% |      8.55% |     99.16% |     10.18% |     99.28%
    mpki                             |       1.06 |       0.43 |       0.15 |      84.78 |       0.38 |       0.67 |       0.42 |       0.53 |       0.44 |     114.09 |       0.42 |     127.81
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     192032 |     113026 |      32044 |        539 |      50548 |     416900 |      67779 |     217599 |      87444 |        356 |      95646 |        418
    num cache misses                 |     126939 |      55801 |      25654 |         12 |      27373 |      35935 |      24552 |      72080 |      78891 |        171 |      32034 |         62
    miss rate                        |     66.10% |     49.37% |     80.06% |      2.23% |     54.15% |      8.62% |     36.22% |     33.13% |     90.22% |     48.03% |     33.49% |     14.83%
    mpki                             |       0.71 |       0.21 |       0.12 |       1.90 |       0.21 |       0.06 |       0.15 |       0.17 |       0.40 |      55.27 |       0.14 |      19.09
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     204034 |          0 |          0 |          0 |          0 |          0 |          0 |     204174 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |        inf |        inf |        inf |      61.29 |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      48716 |       1137 |       1105 |          0 |       2129 |       5059 |       1257 |       1301 |       1300 |          0 |       1250 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        677 |      30659 |          1 |          5 |         12 |       6698 |         57 |      45862 |      51510 |         71 |       6707 |         26
