                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      35234 |      16864 |      16730 |      16707 |      16879 |      16637 |      16752 |      16770 |      16770 |      16698 |      17003 |      16626
    miss rate                        |     69.53% |     90.71% |     90.87% |     90.92% |     90.55% |     91.54% |     91.18% |     90.77% |     88.16% |     88.02% |     87.62% |     88.22%
    mpki                             |       1.65 |       4.45 |       4.12 |       4.14 |       4.62 |       4.20 |       4.25 |       4.49 |       4.13 |       4.19 |       4.91 |       4.05
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37957 |      16954 |      16816 |      16779 |      16986 |      16704 |      16814 |      16868 |      17403 |      17353 |      17819 |      17250
    num cache misses                 |      23799 |       6388 |       6113 |       6094 |       6258 |       6016 |       6000 |       6255 |      11961 |      11799 |      12094 |      12016
    miss rate                        |     62.70% |     37.68% |     36.35% |     36.32% |     36.84% |     36.02% |     35.68% |     37.08% |     68.73% |     67.99% |     67.87% |     69.66%
    mpki                             |       1.11 |       1.69 |       1.50 |       1.51 |       1.71 |       1.52 |       1.52 |       1.68 |       2.94 |       2.96 |       3.49 |       2.93
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13156 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13090 |          0 |          0 |          0
  average dram access latency (ns)   |      61.58 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf
  average dram queueing delay        |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10356 |        243 |        257 |        248 |        253 |        212 |        257 |        235 |         86 |        119 |         90 |         94
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2457 |       2400 |       2355 |       2347 |       2420 |       2296 |       2234 |       2337 |       2990 |       2953 |       3092 |       2959
