                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21433641 |    3829093 |    4093881 |    3959071 |    3791510 |    4119069 |    4094553 |    3775818 |    3816707 |    3667672 |    3419384 |    3928650
  Cycles                             |   20902400 |   20902400 |   20902400 |   15676800 |   20902400 |   20902400 |   20902400 |   15676800 |   20902400 |   15676800 |   20902400 |   15676800
  IPC                                |       1.03 |       0.18 |       0.20 |       0.25 |       0.18 |       0.20 |       0.20 |       0.24 |       0.18 |       0.23 |       0.16 |       0.25
  Time (ns)                          |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600 |    5225600
  Idle time (ns)                     |       1492 |    4471814 |    4472113 |    4462238 |    4472402 |    4472333 |    4472599 |    4462436 |    4472440 |    4462671 |    4471991 |    4462003
  Idle time (%)                      |       0.0% |      85.6% |      85.6% |      85.4% |      85.6% |      85.6% |      85.6% |      85.4% |      85.6% |      85.4% |      85.6% |      85.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2420523 |    1171392 |    1283163 |    1236872 |    1157895 |    1293275 |    1284954 |    1159889 |    1169740 |    1112458 |     985563 |    1208821
  num incorrect                      |     159634 |      10651 |       7022 |       7277 |      11072 |       6731 |       6877 |      10053 |      10691 |      11571 |      18630 |      10207
  misprediction rate                 |      6.19% |      0.90% |      0.54% |      0.58% |      0.95% |      0.52% |      0.53% |      0.86% |      0.91% |      1.03% |      1.86% |      0.84%
  mpki                               |       7.45 |       2.78 |       1.72 |       1.84 |       2.92 |       1.63 |       1.68 |       2.66 |       2.80 |       3.15 |       5.45 |       2.60
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2526100 |      91507 |      67347 |      69219 |      94526 |      66094 |      66888 |      86886 |      89706 |      99899 |     148144 |      89165
    num misses                       |        170 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         29 |         27 |         27 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5001826 |     779305 |     805866 |     784278 |     776029 |     808009 |     805353 |     766098 |     776964 |     757641 |     748595 |     793612
    num misses                       |       2112 |        782 |        760 |        810 |        741 |        696 |        749 |        769 |        702 |        762 |        730 |        703
    miss rate                        |      0.04% |      0.10% |      0.09% |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.10 |       0.20 |       0.19 |       0.20 |       0.20 |       0.17 |       0.18 |       0.20 |       0.18 |       0.21 |       0.21 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2282 |        809 |        787 |        837 |        768 |        723 |        776 |        796 |        731 |        789 |        757 |        729
    num misses                       |        677 |        175 |        186 |        174 |        174 |        167 |        173 |        171 |        169 |        168 |        166 |        163
    miss rate                        |     29.67% |     21.63% |     23.63% |     20.79% |     22.66% |     23.10% |     22.29% |     21.48% |     23.12% |     21.29% |     21.93% |     22.36%
