                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2524957116 |  2528254589 |  2539144886 |  2549120750 |  2549019275 |  2546056341 |  2529759953 |  2179331801
  Cycles                             |  1113352920 |  1113352920 |  1113352920 |  1113352920 |  1113352920 |  1113352920 |  1113352920 |   844612560
  IPC                                |        2.27 |        2.27 |        2.28 |        2.29 |        2.29 |        2.29 |        2.27 |        2.58
  Time (ns)                          |   383914800 |   383914800 |   383914800 |   383914800 |   383914800 |   383914800 |   383914800 |   383914800
  Idle time (ns)                     |         405 |      292789 |      294772 |      296582 |      298312 |      300043 |      301770 |      303500
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    12700954 |    14303515 |    21587690 |    24913828 |    24879828 |    23891661 |   289059440 |   172249609
  num incorrect                      |       56210 |       44876 |       40183 |       40542 |       40248 |       40489 |       32420 |       32637
  misprediction rate                 |       0.44% |       0.31% |       0.19% |       0.16% |       0.16% |       0.17% |       0.01% |       0.02%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   237288107 |   236970771 |   235978576 |   235978411 |   235978480 |   235978538 |   158651189 |   158651337
    num misses                       |         210 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1160656423 |  1160320423 |  1158698580 |  1160359406 |  1160343180 |  1159849752 |   916142424 |   857738045
    num misses                       |     1407578 |     1427263 |     1417262 |     1382478 |     1368307 |     1400195 |      928346 |      943125
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.10% |       0.11%
    mpki                             |        0.56 |        0.56 |        0.56 |        0.54 |        0.54 |        0.55 |        0.37 |        0.43
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1407788 |     1427301 |     1417300 |     1382516 |     1368345 |     1400233 |      928384 |      943163
    num misses                       |       38431 |       38518 |       39492 |       30539 |       24511 |       33962 |       24004 |       27022
    miss rate                        |       2.73% |       2.70% |       2.79% |       2.21% |       1.79% |       2.43% |       2.59% |       2.87%
    mpki                             |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   237288107 |   236970771 |   235978576 |   235978411 |   235978480 |   235978538 |   158651189 |   158651337
    num cache misses                 |      231745 |      186369 |      186328 |      185970 |      186195 |      186356 |      184759 |      194737
    miss rate                        |       0.10% |       0.08% |       0.08% |       0.08% |       0.08% |       0.08% |       0.12% |       0.12%
    mpki                             |        0.09 |        0.07 |        0.07 |        0.07 |        0.07 |        0.07 |        0.07 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1160656423 |  1160320423 |  1158698580 |  1160359406 |  1160343180 |  1159849752 |   916142424 |   857738045
    num cache misses                 |     8155563 |     8009256 |     7721545 |     7646446 |     7688475 |     7617978 |     5676204 |     9193944
    miss rate                        |       0.70% |       0.69% |       0.67% |       0.66% |       0.66% |       0.66% |       0.62% |       1.07%
    mpki                             |        3.23 |        3.17 |        3.04 |        3.00 |        3.02 |        2.99 |        2.24 |        4.22
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8709830 |     8573981 |     8286368 |     8145105 |     8122515 |     8182623 |     6221445 |     9898311
    num cache misses                 |     1115406 |     1155659 |     1048043 |      926785 |      993972 |     1045629 |      929790 |     1378140
    miss rate                        |      12.81% |      13.48% |      12.65% |      11.38% |      12.24% |      12.78% |      14.94% |      13.92%
    mpki                             |        0.44 |        0.46 |        0.41 |        0.36 |        0.39 |        0.41 |        0.37 |        0.63
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     1696776 |     1910575 |     1805907 |     1619045 |     1620582 |     1805701 |     1735370 |     2124338
    num cache misses                 |      116831 |       84306 |       84070 |       84896 |       83377 |       83931 |      337640 |     1073223
    miss rate                        |       6.89% |       4.41% |       4.66% |       5.24% |       5.14% |       4.65% |      19.46% |      50.52%
    mpki                             |        0.05 |        0.03 |        0.03 |        0.03 |        0.03 |        0.03 |        0.13 |        0.49
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |       26772 |           0 |           0 |           0 |           0 |           0 |           0 |       26751
  average dram access latency (ns)   |      298.28 |         inf |         inf |         inf |         inf |         inf |         inf |      300.36
  average dram queueing delay        |      237.03 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |      239.11
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |        6855 |         205 |         191 |         192 |         191 |         189 |         202 |           1
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       91531 |       79042 |       78632 |       79606 |       78165 |       78788 |      332248 |     1025922
