                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  186558329 |  188851360 |  189067286 |  188558460 |  158656347 |  159644666 |  161326525 |  162843006 |  167584539 |  167424189 |  168078747 |  169034890
  Cycles                             |  101821200 |  101821200 |  101821200 |  101821200 |   76365900 |   76365900 |   76365900 |   76365900 |  101821200 |  101821200 |  101821200 |  101821200
  IPC                                |       1.83 |       1.85 |       1.86 |       1.85 |       2.08 |       2.09 |       2.11 |       2.13 |       1.65 |       1.64 |       1.65 |       1.66
  Time (ns)                          |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300 |   25455300
  Idle time (ns)                     |       1409 |     379055 |     378782 |     378144 |     378143 |     375235 |     372632 |     367414 |    5665983 |    5681053 |    5673611 |    5709732
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |       1.4% |      22.3% |      22.3% |      22.3% |      22.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   19344390 |   20268866 |   20341040 |   20171435 |   10204284 |   10533761 |   11094589 |   11599897 |   25105000 |   25051387 |   25269736 |   25588448
  num incorrect                      |      62886 |      55456 |      55456 |      55453 |      55446 |      55445 |      55442 |      55447 |      41271 |      41280 |      41271 |      41272
  misprediction rate                 |      0.32% |      0.27% |      0.27% |      0.27% |      0.54% |      0.52% |      0.50% |      0.48% |      0.16% |      0.16% |      0.16% |      0.16%
  mpki                               |       0.34 |       0.29 |       0.29 |       0.29 |       0.35 |       0.35 |       0.34 |       0.34 |       0.25 |       0.25 |       0.25 |       0.24
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13850121 |   13732374 |   13732225 |   13732223 |   13732020 |   13732014 |   13731859 |   13732014 |    9916758 |    9916871 |    9916758 |    9916759
    num misses                       |        207 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   56901848 |   57036861 |   57072542 |   56987732 |   52003753 |   52168415 |   52448417 |   52701432 |   46508508 |   46482060 |   46590876 |   46750234
    num misses                       |      33143 |      31979 |      32255 |      32968 |      32116 |      32036 |      32575 |      33529 |      24342 |      23686 |      23456 |      23544
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.18 |       0.17 |       0.17 |       0.17 |       0.20 |       0.20 |       0.20 |       0.21 |       0.15 |       0.14 |       0.14 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
