                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938554968 |    81962213 |    81470354 |    81743595 |    81712839 |    81561197 |    81304230 |    82124647 |    81392859 |    81247912 |    81909185 |    81166823
  Cycles                             |  4318470910 |  4318470910 |  4318470910 |  4318470910 |  3276081380 |  3276081380 |  3276081380 |  3276081380 |  4318470910 |  4318470910 |  4318470910 |  4318470910
  IPC                                |        0.91 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900 |  1489127900
  Idle time (ns)                     |    34906203 |  1457030104 |  1457194235 |  1457145328 |  1455063457 |  1455107448 |  1455223416 |  1454897510 |  1457132727 |  1457129457 |  1456859950 |  1457157199
  Idle time (%)                      |        2.3% |       97.8% |       97.9% |       97.9% |       97.7% |       97.7% |       97.7% |       97.7% |       97.9% |       97.9% |       97.8% |       97.9%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169387300 |     1581864 |     1576544 |     1583215 |     1583383 |     1580544 |     1576574 |     1584899 |     1578342 |     1572506 |     1584991 |     1575183
  num incorrect                      |     6292024 |       53766 |       53194 |       53714 |       53593 |       53680 |       54157 |       52854 |       53700 |       53186 |       53315 |       53460
  misprediction rate                 |       3.58% |       3.29% |       3.26% |       3.28% |       3.27% |       3.28% |       3.32% |       3.23% |       3.29% |       3.27% |       3.25% |       3.28%
  mpki                               |        1.60 |        0.66 |        0.65 |        0.66 |        0.66 |        0.66 |        0.67 |        0.64 |        0.66 |        0.65 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982070 |    12693443 |    12618390 |    12660189 |    12655455 |    12632816 |    12592697 |    12719097 |    12606496 |    12584930 |    12685518 |    12572137
    num misses                       |         188 |          45 |          44 |          47 |          47 |          49 |          49 |          45 |          47 |          43 |          47 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216035 |    51819156 |    51504475 |    51666797 |    51643569 |    51551115 |    51380267 |    51925020 |    51439260 |    51362353 |    51775732 |    51296514
    num misses                       |    13729191 |      563153 |      536534 |      541376 |      537523 |      537401 |      539908 |      554820 |      549161 |      554221 |      541094 |      535290
    miss rate                        |       0.59% |       1.09% |       1.04% |       1.05% |       1.04% |       1.04% |       1.05% |       1.07% |       1.07% |       1.08% |       1.05% |       1.04%
    mpki                             |        3.49 |        6.87 |        6.59 |        6.62 |        6.58 |        6.59 |        6.64 |        6.76 |        6.75 |        6.82 |        6.61 |        6.59
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13729379 |      563198 |      536578 |      541423 |      537570 |      537450 |      539957 |      554865 |      549208 |      554264 |      541141 |      535338
    num misses                       |     6494094 |      282523 |      280126 |      281033 |      280293 |      280648 |      279534 |      283341 |      279961 |      279551 |      282009 |      278709
    miss rate                        |      47.30% |      50.16% |      52.21% |      51.91% |      52.14% |      52.22% |      51.77% |      51.06% |      50.98% |      50.44% |      52.11% |      52.06%
    mpki                             |        1.65 |        3.45 |        3.44 |        3.44 |        3.43 |        3.44 |        3.44 |        3.45 |        3.44 |        3.44 |        3.44 |        3.43
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982070 |    12693443 |    12618390 |    12660189 |    12655455 |    12632816 |    12592697 |    12719097 |    12606496 |    12584930 |    12685518 |    12572137
    num cache misses                 |     4231299 |        1731 |        1691 |        1812 |        4689 |        4801 |        4663 |        4634 |        1774 |        1659 |        1761 |        1705
    miss rate                        |       0.55% |       0.01% |       0.01% |       0.01% |       0.04% |       0.04% |       0.04% |       0.04% |       0.01% |       0.01% |       0.01% |       0.01%
    mpki                             |        1.07 |        0.02 |        0.02 |        0.02 |        0.06 |        0.06 |        0.06 |        0.06 |        0.02 |        0.02 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331216035 |    51819156 |    51504475 |    51666797 |    51643569 |    51551115 |    51380267 |    51925020 |    51439260 |    51362353 |    51775732 |    51296514
    num cache misses                 |    20500642 |      523397 |      520339 |      521394 |      527280 |      526929 |      524341 |      531303 |      519298 |      518606 |      524391 |      518690
    miss rate                        |       0.88% |       1.01% |       1.01% |       1.01% |       1.02% |       1.02% |       1.02% |       1.02% |       1.01% |       1.01% |       1.01% |       1.01%
    mpki                             |        5.21 |        6.39 |        6.39 |        6.38 |        6.45 |        6.46 |        6.45 |        6.47 |        6.38 |        6.38 |        6.40 |        6.39
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    25953998 |      525560 |      522454 |      523527 |      532242 |      532091 |      529307 |      536246 |      521213 |      520397 |      526297 |      520541
    num cache misses                 |    12679064 |      376020 |      373833 |      374229 |      449153 |      448642 |      446064 |      452085 |      373733 |      372904 |      377062 |      372317
    miss rate                        |      48.85% |      71.55% |      71.55% |      71.48% |      84.39% |      84.32% |      84.27% |      84.31% |      71.70% |      71.66% |      71.64% |      71.53%
    mpki                             |        3.22 |        4.59 |        4.59 |        4.58 |        5.50 |        5.50 |        5.49 |        5.50 |        4.59 |        4.59 |        4.60 |        4.59
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13902002 |      376451 |      374257 |      374550 |      449422 |      449000 |      446366 |      452393 |      373874 |      373036 |      377207 |      372463
    num cache misses                 |     4153955 |      146748 |      145909 |      145695 |      146306 |      145452 |      144516 |      146105 |      205933 |      205601 |      207804 |      205987
    miss rate                        |      29.88% |      38.98% |      38.99% |      38.90% |      32.55% |      32.39% |      32.38% |      32.30% |      55.08% |      55.12% |      55.09% |      55.30%
    mpki                             |        1.05 |        1.79 |        1.79 |        1.78 |        1.79 |        1.78 |        1.78 |        1.78 |        2.53 |        2.53 |        2.54 |        2.54
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     3471162 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     3470301 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3380399 |       46203 |       46362 |       45813 |       46751 |       46481 |       46108 |       46664 |       40311 |       41091 |       41192 |       40825
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       80603 |       64616 |       63854 |       64425 |       75235 |       74749 |       74462 |       75316 |       98965 |       97668 |       99210 |       98222
