                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11025381 |    3122627 |    3156636 |    2927936 |    3348328 |    3189819 |    2731786 |    3236482 |    3216158 |    3159722 |    3350592 |    3320936
  Cycles                             |    8378100 |    8378100 |    8378100 |    8378100 |   11170800 |   11170800 |   11170800 |   11170800 |    8378100 |    8378100 |    8378100 |    8378100
  IPC                                |       1.32 |       0.37 |       0.38 |       0.35 |       0.30 |       0.29 |       0.24 |       0.29 |       0.38 |       0.38 |       0.40 |       0.40
  Time (ns)                          |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700 |    2792700
  Idle time (ns)                     |       1528 |    2254714 |    2255539 |    2255575 |    2265805 |    2265915 |    2265898 |    2265835 |    2256079 |    2256134 |    2256264 |    2256552
  Idle time (%)                      |       0.1% |      80.7% |      80.8% |      80.8% |      81.1% |      81.1% |      81.1% |      81.1% |      80.8% |      80.8% |      80.8% |      80.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1339785 |     989275 |    1003825 |     906974 |    1078413 |    1013011 |     816976 |    1030655 |    1017674 |     991547 |    1073468 |    1061153
  num incorrect                      |      75680 |       4770 |       4227 |       7458 |       2631 |       4726 |      10354 |       4206 |       5297 |       6331 |       3514 |       3881
  misprediction rate                 |      5.35% |      0.48% |      0.42% |      0.82% |      0.24% |      0.46% |      1.25% |      0.41% |      0.52% |      0.63% |      0.33% |      0.36%
  mpki                               |       6.86 |       1.53 |       1.34 |       2.55 |       0.79 |       1.48 |       3.79 |       1.30 |       1.65 |       2.00 |       1.05 |       1.17
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1267886 |      31343 |      28048 |      44022 |      20749 |      30480 |      68047 |      29848 |      33955 |      39161 |      25832 |      26867
    num misses                       |        175 |         30 |         29 |         29 |         29 |         29 |         46 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.10% |      0.10% |      0.07% |      0.14% |      0.10% |      0.07% |      0.10% |      0.09% |      0.07% |      0.11% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2674545 |     590201 |     594090 |     572266 |     617640 |     600883 |     559699 |     606089 |     608119 |     603768 |     622236 |     619118
    num misses                       |       1441 |        140 |        137 |        144 |        167 |        168 |        181 |        151 |        138 |        137 |        157 |        138
