                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236784328 |   28023133 |   37807369 |   47600771 |   57377820 |   67171308 |   76947575 |   86740939 |   96525666 |  106303355 |  116094592 |  123774965
  Cycles                             |  288787800 |  219080400 |  219080400 |  288787800 |  219080400 |  288787800 |  219080400 |  288787800 |  288787800 |  219080400 |  288787800 |  219080400
  IPC                                |       0.82 |       0.13 |       0.17 |       0.16 |       0.26 |       0.23 |       0.35 |       0.30 |       0.33 |       0.49 |       0.40 |       0.56
  Time (ns)                          |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000 |   99582000
  Idle time (ns)                     |   22733745 |   89931338 |   87913269 |   87879581 |   84030028 |   83982876 |   80710045 |   80654983 |   78899813 |   74918896 |   74580755 |   71135773
  Idle time (%)                      |      22.8% |      90.3% |      88.3% |      88.2% |      84.4% |      84.3% |      81.0% |      81.0% |      79.2% |      75.2% |      74.9% |      71.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948272 |    4011590 |    5408985 |    6809016 |    8204341 |    9604406 |   10999497 |   12399528 |   13797063 |   15192560 |   16591983 |   17388238
  num incorrect                      |       8793 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         86
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800104 |        312 |        312 |        316 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        315
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.06% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.08%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23588646 |    4803234 |    4802881 |    4803862 |    4802458 |    4803440 |    4801935 |    4802900 |    4802617 |    4801315 |    4801976 |    4501079
    num misses                       |   17862036 |    1367042 |    1379507 |    1375655 |    1384381 |    1383686 |    1377868 |    1383977 |    1386647 |    1386895 |    1387724 |    1380946
    miss rate                        |     75.72% |     28.46% |     28.72% |     28.64% |     28.83% |     28.81% |     28.69% |     28.82% |     28.87% |     28.89% |     28.90% |     30.68%
    mpki                             |      75.44 |      48.78 |      36.49 |      28.90 |      24.13 |      20.60 |      17.91 |      15.96 |      14.37 |      13.05 |      11.95 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17862151 |    1367058 |    1379523 |    1375671 |    1384397 |    1383702 |    1377884 |    1383993 |    1386663 |    1386911 |    1387740 |    1380962
