                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  484942033 |   75570989 |  104928114 |  134286141 |  163644212 |  193003514 |  222361026 |  249620831
  Cycles                             |  529014520 |  529014520 |  529014520 |  529014520 |  529014520 |  529014520 |  529014520 |  529014520
  IPC                                |       0.92 |       0.14 |       0.20 |       0.25 |       0.31 |       0.36 |       0.42 |       0.47
  Time (ns)                          |  182418800 |  182418800 |  182418800 |  182418800 |  182418800 |  182418800 |  182418800 |  182418800
  Idle time (ns)                     |   30737618 |  161182449 |  156865032 |  152783154 |  148602403 |  143890338 |  139417624 |  135411419
  Idle time (%)                      |      16.9% |      88.4% |      86.0% |      83.8% |      81.5% |      78.9% |      76.4% |      74.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   42618353 |    9607567 |   13801013 |   17994717 |   22188433 |   26382502 |   30576046 |   34170270
  num incorrect                      |       8773 |         90 |         90 |         90 |         90 |         89 |         90 |         88
  misprediction rate                 |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   75548239 |        312 |        312 |        312 |        312 |        312 |        317 |        313
    num misses                       |        118 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.05% |      5.11%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   50848598 |   13193629 |   13193200 |   13192900 |   13192606 |   13192488 |   13192129 |   12892074
    num misses                       |   37408254 |    4162800 |    4167233 |    4172147 |    4160144 |    4172434 |    4178142 |    4172674
    miss rate                        |     73.57% |     31.55% |     31.59% |     31.62% |     31.53% |     31.63% |     31.67% |     32.37%
    mpki                             |      77.14 |      55.08 |      39.72 |      31.07 |      25.42 |      21.62 |      18.79 |      16.72
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   37408372 |    4162816 |    4167249 |    4172163 |    4160160 |    4172450 |    4178158 |    4172690
    num misses                       |   36063006 |    4017642 |    4030461 |    4037206 |    4016289 |    4038884 |    4051517 |    4038840
    miss rate                        |     96.40% |     96.51% |     96.72% |     96.77% |     96.54% |     96.80% |     96.97% |     96.79%
    mpki                             |      74.37 |      53.16 |      38.41 |      30.06 |      24.54 |      20.93 |      18.22 |      16.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   75548239 |        312 |        312 |        312 |        312 |        312 |        317 |        313
    num cache misses                 |       5203 |         95 |         95 |         94 |         95 |         95 |         96 |         94
    miss rate                        |      0.01% |     30.45% |     30.45% |     30.13% |     30.45% |     30.45% |     30.28% |     30.03%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   50848598 |   13193629 |   13193200 |   13192900 |   13192606 |   13192488 |   13192129 |   12892074
    num cache misses                 |   38588767 |    4179505 |    4186637 |    4185624 |    4179132 |    4189045 |    4191337 |    4187701
    miss rate                        |     75.89% |     31.68% |     31.73% |     31.73% |     31.68% |     31.75% |     31.77% |     32.48%
    mpki                             |      79.57 |      55.31 |      39.90 |      31.17 |      25.54 |      21.70 |      18.85 |      16.78
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   41777096 |    7536880 |    7572127 |    7584331 |    7583713 |    7589055 |    7597489 |    7564016
    num cache misses                 |   37621616 |    4078278 |    4095978 |    4095861 |    4079814 |    4106746 |    4111325 |    4092647
    miss rate                        |     90.05% |     54.11% |     54.09% |     54.00% |     53.80% |     54.11% |     54.11% |     54.11%
    mpki                             |      77.58 |      53.97 |      39.04 |      30.50 |      24.93 |      21.28 |      18.49 |      16.40
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |   40804746 |    7435558 |    7481369 |    7494474 |    7484300 |    7506660 |    7517381 |    7468868
    num cache misses                 |   31029148 |    3355397 |    3383534 |    3397498 |    3403445 |    3398401 |    3404442 |    3375073
    miss rate                        |     76.04% |     45.13% |     45.23% |     45.33% |     45.47% |     45.27% |     45.29% |     45.19%
    mpki                             |      63.99 |      44.40 |      32.25 |      25.30 |      20.80 |      17.61 |      15.31 |      13.52
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   38949697 |          0 |          0 |          0 |   38785249 |          0 |          0 |          0
  average dram access latency (ns)   |      68.77 |        inf |        inf |        inf |      68.54 |        inf |        inf |        inf
  average dram queueing delay        |       7.51 |       0.00 |       0.00 |       0.00 |       7.29 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     26.00% |      0.00% |      0.00% |      0.00% |     26.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |   29780727 |    3225548 |    3037169 |    2847913 |    2772497 |    2987724 |    3206709 |    3356177
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196588 |     129796 |     346337 |     549555 |     630859 |     410614 |     197678 |      18848
