                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9674980 |    4502217 |   84315508 |   84090143 |  256041613 |  134975786 |  134089945 |  124854710 |  479310777 |  483906061 |  481947955 |    4605258
  Cycles                             |  452431900 |  343224200 |  343224200 |  452431900 |  343224200 |  452431900 |  452431900 |  343224200 |  452431900 |  343224200 |  452431900 |  343224200
  IPC                                |       0.02 |       0.01 |       0.25 |       0.19 |       0.75 |       0.30 |       0.30 |       0.36 |       1.06 |       1.41 |       1.07 |       0.01
  Time (ns)                          |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000 |  156011000
  Idle time (ns)                     |  153114945 |  153608850 |  106135816 |  106325301 |    8382319 |  135820805 |  136053800 |  133799677 |   19893541 |   18852931 |   17855983 |  154352438
  Idle time (%)                      |      98.1% |      98.5% |      68.0% |      68.2% |       5.4% |      87.1% |      87.2% |      85.8% |      12.8% |      12.1% |      11.4% |      98.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277411 |     191165 |    4237444 |    4226827 |   12881763 |     206586 |     203020 |     194743 |   57643691 |   57472038 |   57623330 |     468739
  num incorrect                      |       7610 |        730 |        907 |        907 |       2733 |       3597 |       3512 |       3355 |    2767440 |    2535259 |    2791370 |       8224
  misprediction rate                 |      0.59% |      0.38% |      0.02% |      0.02% |      0.02% |      1.71% |      1.70% |      1.69% |      4.58% |      4.22% |      4.62% |      1.72%
  mpki                               |       0.79 |       0.16 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.77 |       5.24 |       5.79 |       1.79
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527247 |     429954 |    6367612 |    6352636 |   19357260 |    7597112 |    7543379 |    7032495 |   54569690 |   55008442 |   55270863 |     620907
    num misses                       |        115 |         35 |         32 |         33 |         32 |         38 |         39 |         38 |         46 |         47 |         47 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824101 |    3911100 |   56849229 |   56692369 |  172627154 |   31572781 |   31350217 |   29228419 |  231562672 |  240060663 |  231804981 |    2526019
    num misses                       |      12878 |       5334 |        604 |        601 |       1734 |       2922 |       2921 |       2818 |      28224 |      26498 |      25293 |       4797
    miss rate                        |      0.27% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.19%
