                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  179676627 |  181988298 |  180813584 |  181322403 |  198071509 |  197847433 |  199480959 |  199493607 |  183394846 |  184291193 |  183964917 |  183215324
  Cycles                             |   88241560 |   88241560 |   88241560 |   88241560 |  116318420 |  116318420 |  116318420 |  116318420 |   88241560 |   88241560 |   88241560 |   88241560
  IPC                                |       2.04 |       2.06 |       2.05 |       2.05 |       1.70 |       1.70 |       1.71 |       1.72 |       2.08 |       2.09 |       2.08 |       2.08
  Time (ns)                          |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800 |   40109800
  Idle time (ns)                     |    2210403 |    1812323 |    1813611 |    1554060 |    1998059 |    1732023 |    1499007 |    1417900 |     541155 |     395549 |     310807 |     628827
  Idle time (%)                      |       5.5% |       4.5% |       4.5% |       3.9% |       5.0% |       4.3% |       3.7% |       3.5% |       1.3% |       1.0% |       0.8% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   31206503 |   31300079 |   31748606 |   32019831 |   37397757 |   37732009 |   37664201 |   37852471 |   31700374 |   32522702 |   31822145 |   32239075
  num incorrect                      |     120108 |     122281 |     128914 |     134085 |     139024 |     138670 |     141727 |     139807 |     140138 |     135626 |     133827 |     123929
  misprediction rate                 |      0.38% |      0.39% |      0.40% |      0.42% |      0.37% |      0.37% |      0.37% |      0.37% |      0.44% |      0.42% |      0.42% |      0.38%
  mpki                               |       0.67 |       0.67 |       0.71 |       0.74 |       0.70 |       0.70 |       0.71 |       0.70 |       0.76 |       0.74 |       0.73 |       0.68
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907270 |    7137904 |    6831486 |    6860240 |    6990973 |    6864017 |    7153936 |    7097149 |    7453736 |    7206875 |    7580313 |    7282685
    num misses                       |        224 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   66499932 |   67676451 |   66364746 |   66291202 |   69311859 |   68741053 |   69768904 |   69521941 |   67831608 |   67313229 |   67985723 |   67005411
    num misses                       |      65432 |      66875 |      64332 |      64655 |      64825 |      64361 |      64245 |      64655 |      66493 |      65453 |      66040 |      63964
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.36 |       0.37 |       0.36 |       0.36 |       0.33 |       0.33 |       0.32 |       0.32 |       0.36 |       0.36 |       0.36 |       0.35
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65656 |      66902 |      64359 |      64682 |      64852 |      64388 |      64272 |      64682 |      66520 |      65480 |      66067 |      63991
    num misses                       |       1761 |       1311 |       1197 |       1211 |       1035 |       1070 |       1155 |       1037 |       1077 |       2647 |       1335 |       1063
    miss rate                        |      2.68% |      1.96% |      1.86% |      1.87% |      1.60% |      1.66% |      1.80% |      1.60% |      1.62% |      4.04% |      2.02% |      1.66%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907270 |    7137904 |    6831486 |    6860240 |    6990973 |    6864017 |    7153936 |    7097149 |    7453736 |    7206875 |    7580313 |    7282685
    num cache misses                 |      26516 |      10835 |      10698 |      10474 |        393 |        375 |        392 |        383 |      10447 |       9981 |      10454 |       9798
    miss rate                        |      0.38% |      0.15% |      0.16% |      0.15% |      0.01% |      0.01% |      0.01% |      0.01% |      0.14% |      0.14% |      0.14% |      0.13%
    mpki                             |       0.15 |       0.06 |       0.06 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.06 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   66499932 |   67676451 |   66364746 |   66291202 |   69311859 |   68741053 |   69768904 |   69521941 |   67831608 |   67313229 |   67985723 |   67005411
    num cache misses                 |   13000052 |   13495694 |   13050107 |   12933460 |    9487501 |    9330058 |    9496336 |    9528043 |   13303256 |   13023604 |   13280904 |   12985410
    miss rate                        |     19.55% |     19.94% |     19.66% |     19.51% |     13.69% |     13.57% |     13.61% |     13.71% |     19.61% |     19.35% |     19.53% |     19.38%
    mpki                             |      72.35 |      74.16 |      72.17 |      71.33 |      47.90 |      47.16 |      47.61 |      47.76 |      72.54 |      70.67 |      72.19 |      70.88
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
