                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   46381326 |   60414120 |   47078847 |   47043273 |   47010280 |   60403179 |   60396123 |   60386509 |   59859142 |   60383534 |   60382164 |   46722877 |   46688648 |   46697008 |   46993784 |   59981961
  Cycles                             |   19609700 |   25849150 |   19609700 |   19609700 |   19609700 |   25849150 |   25849150 |   25849150 |   25849150 |   25849150 |   25849150 |   19609700 |   19609700 |   19609700 |   19609700 |   25849150
  IPC                                |       2.37 |       2.34 |       2.40 |       2.40 |       2.40 |       2.34 |       2.34 |       2.34 |       2.32 |       2.34 |       2.34 |       2.38 |       2.38 |       2.38 |       2.40 |       2.32
  Time (ns)                          |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500 |    8913500
  Idle time (ns)                     |        327 |     460895 |     463168 |     463939 |     464720 |     465456 |     466234 |     466970 |     467734 |     468471 |     469251 |     469993 |     470746 |     471496 |     472263 |     473010
  Idle time (%)                      |       0.0% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.3% |       5.3% |       5.3% |       5.3% |       5.3% |       5.3% |       5.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2336315 |    6507964 |    2698015 |    2687851 |    2678403 |    6504847 |    6502674 |    6500083 |    6349408 |    6499378 |    6498841 |    2596316 |    2586533 |    2588930 |    2673703 |    6384480
  num incorrect                      |      78522 |      61482 |      61436 |      61436 |      61445 |      61476 |      61498 |      61477 |      61475 |      61442 |      61477 |      61428 |      61429 |      61426 |      61430 |      61489
  misprediction rate                 |      3.25% |      0.94% |      2.23% |      2.23% |      2.24% |      0.94% |      0.94% |      0.94% |      0.96% |      0.94% |      0.94% |      2.31% |      2.32% |      2.32% |      2.25% |      0.95%
  mpki                               |       1.69 |       1.02 |       1.30 |       1.31 |       1.31 |       1.02 |       1.02 |       1.02 |       1.03 |       1.02 |       1.02 |       1.31 |       1.32 |       1.32 |       1.31 |       1.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4173845 |    4033022 |    4032925 |    4032925 |    4032931 |    4033018 |    4033127 |    4033018 |    4033018 |    4032924 |    4033018 |    4032931 |    4032935 |    4032924 |    4032932 |    4033026
    num misses                       |        327 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   14576930 |   16235674 |   14330309 |   14325227 |   14320547 |   16234099 |   16233440 |   16231718 |   16156379 |   16230987 |   16231097 |   14279469 |   14274592 |   14275755 |   14318196 |   16173949
    num misses                       |      17615 |      13767 |      13874 |      14209 |      14323 |      14219 |      14268 |      14123 |      13646 |      13957 |      14192 |      14163 |      14129 |      14062 |      14040 |      14507
    miss rate                        |      0.12% |      0.08% |      0.10% |      0.10% |      0.10% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.38 |       0.23 |       0.29 |       0.30 |       0.30 |       0.24 |       0.24 |       0.23 |       0.23 |       0.23 |       0.24 |       0.30 |       0.30 |       0.30 |       0.30 |       0.24
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      17942 |      13795 |      13902 |      14237 |      14351 |      14247 |      14296 |      14151 |      13674 |      13985 |      14220 |      14191 |      14157 |      14090 |      14068 |      14535
    num misses                       |       3756 |       2518 |       2472 |       2572 |       2596 |       2557 |       2469 |       2616 |       2533 |       2641 |       2537 |       2593 |       2560 |       2544 |       2566 |       2582
