                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      65098 |      50064 |      50968 |      51397 |      52113 |      51460 |      50339 |      49289 |      52260 |      53321 |      50343 |      51094
    miss rate                        |      3.66% |      3.16% |      3.23% |      3.29% |      3.54% |      3.52% |      3.46% |      3.24% |      3.50% |      3.83% |      3.45% |      3.53%
    mpki                             |      14.54 |      10.83 |      11.09 |      11.29 |      12.97 |      12.90 |      12.69 |      11.19 |      11.98 |      13.93 |      11.78 |      12.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      83680 |      64327 |      65929 |      66940 |      68563 |      68799 |      68044 |      66928 |      72253 |      74690 |      72517 |      73911
    num cache misses                 |      47401 |      38562 |      39851 |      40373 |      40162 |      40271 |      39820 |      40994 |      42301 |      42162 |      42528 |      43701
    miss rate                        |     56.65% |     59.95% |     60.45% |     60.31% |     58.58% |     58.53% |     58.52% |     61.25% |     58.55% |     56.45% |     58.65% |     59.13%
    mpki                             |      10.59 |       8.34 |       8.67 |       8.87 |       9.99 |      10.09 |      10.04 |       9.30 |       9.69 |      11.01 |       9.95 |      10.38
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      66480 |      52495 |      54328 |      55361 |      56113 |      56690 |      56267 |      57225 |      63452 |      63492 |      64065 |      65991
    num cache misses                 |      22575 |      10893 |      10859 |      10411 |      10668 |      10675 |      12109 |      17680 |      25706 |      22442 |      24297 |      29363
    miss rate                        |     33.96% |     20.75% |     19.99% |     18.81% |     19.01% |     18.83% |     21.52% |     30.90% |     40.51% |     35.35% |     37.93% |     44.50%
    mpki                             |       5.04 |       2.36 |       2.36 |       2.29 |       2.65 |       2.68 |       3.05 |       4.01 |       5.89 |       5.86 |       5.69 |       6.97
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9726 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9629 |          0 |          0 |          0
  average dram access latency (ns)   |     236.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     238.70 |        inf |        inf |        inf
  average dram queueing delay        |     175.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     177.45 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6567 |         16 |         14 |         16 |         15 |         15 |         18 |         23 |         19 |         21 |         26 |         20
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7760 |       8312 |       8463 |       8352 |       8529 |       8142 |       8982 |       9309 |      18658 |      17678 |      19052 |      19318
